"Method","Metric","K","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","rep","scenario"
"IMDS","Wasserstein",40,0.544628395963814,-0.0162808281141267,0.534924624225246,-0.0353076444193476,0.158,-0.00616833333333333,1,"IV"
"IMDS","Wasserstein",5,0.546883881278539,-0.0477869406392694,0.549965397708164,-0.0492621797868937,0.0246666666666667,-0.002,1,"IV"
"Int-UMAP","Centers-Euclidean",10,0.829386326889279,0.0362549736379613,0.848625371259332,0.0446132477555876,0.305,0.01926,1,"IV"
"Int-UMAP","Centers-Euclidean",20,0.820096604823748,0.027048348794063,0.836710793476828,0.0399515546088146,0.362,0.0243133333333333,1,"IV"
"Int-UMAP","Centers-Euclidean",40,0.814162491301322,0.0133430758524704,0.824195600956602,0.0343202899601745,0.447166666666667,0.03052,1,"IV"
"Int-UMAP","Centers-Euclidean",5,0.846509885844749,0.0567922831050228,0.862161909917891,0.0531170345579972,0.288666666666667,0.0209333333333333,1,"IV"
"Int-UMAP","Hausdorff",10,0.83337287639133,0.0343555946104277,0.853699901655597,0.0328282532753706,0.310666666666667,0.00754666666666667,1,"IV"
"Int-UMAP","Hausdorff",20,0.820759332096475,0.0246440816326531,0.840546149782988,0.0294445182923856,0.357666666666667,0.0102733333333333,1,"IV"
"Int-UMAP","Hausdorff",40,0.81043229645094,0.0241084620737647,0.82630334467671,0.0282003639210941,0.437333333333333,0.00609500000000001,1,"IV"
"Int-UMAP","Hausdorff",5,0.853013493150685,0.0402190410958905,0.868281746520002,0.0343359729638835,0.309333333333333,0.0233733333333333,1,"IV"
"Int-UMAP","Ichino-Yaguchi",10,0.837632630345636,0.0286481312243702,0.860247786015107,0.0333137665123338,0.329666666666667,0.01168,1,"IV"
"Int-UMAP","Ichino-Yaguchi",20,0.82646661100804,0.0184482745825603,0.847185239215177,0.028686253218492,0.370833333333333,0.00317333333333333,1,"IV"
"Int-UMAP","Ichino-Yaguchi",40,0.815831339596381,0.0126196450939458,0.832770299976822,0.0256334472568003,0.448916666666667,0.0121416666666667,1,"IV"
"Int-UMAP","Ichino-Yaguchi",5,0.860329178082192,0.0368093150684932,0.8762696073365,0.0370981174791446,0.325333333333333,0.01936,1,"IV"
"Int-UMAP","Int-Euclidean",10,0.82126309314587,0.0382191212653779,0.83604704479368,0.0481079076667952,0.308333333333333,0.0170466666666667,1,"IV"
"Int-UMAP","Int-Euclidean",20,0.815663116883117,0.0241723438466295,0.826365374456238,0.0413971714290143,0.358666666666667,0.01683,1,"IV"
"Int-UMAP","Int-Euclidean",40,0.810001123869172,0.0155817745302714,0.81479059965131,0.036362491570288,0.444166666666667,0.0159183333333333,1,"IV"
"Int-UMAP","Int-Euclidean",5,0.836420136986301,0.0527489497716896,0.848252032220226,0.055115825479243,0.284,0.0260933333333333,1,"IV"
"Int-UMAP","Wasserstein",10,0.835326326889279,0.031209841827768,0.85683498430957,0.0345351868935128,0.319,0.00382,1,"IV"
"Int-UMAP","Wasserstein",20,0.822886672850959,0.0235627087198516,0.843441651614129,0.0310891430718407,0.368833333333333,0.00691,1,"IV"
"Int-UMAP","Wasserstein",40,0.813979728601253,0.0158770354906054,0.82953737082006,0.0276913436502816,0.444666666666667,0.0122983333333333,1,"IV"
"Int-UMAP","Wasserstein",5,0.85481196347032,0.0421993607305936,0.871707572737489,0.038611578938734,0.310666666666667,0.0149733333333333,1,"IV"
"MR-PCA","Centers-Euclidean",10,0.887152114821324,0.090701230228471,0.885670238997163,0.100139908622299,0.278,0.06182,1,"IV"
"MR-PCA","Centers-Euclidean",20,0.887991026592455,0.0758699196042053,0.87991191793027,0.0936553551664452,0.386,0.08598,1,"IV"
"MR-PCA","Centers-Euclidean",40,0.895641471816284,0.0588677035490606,0.873491118842126,0.0865458674969064,0.515083333333333,0.0992916666666667,1,"IV"
"MR-PCA","Centers-Euclidean",5,0.886340365296804,0.108582191780822,0.889988973103329,0.107607722026724,0.194,0.03364,1,"IV"
"MR-PCA","Hausdorff",10,0.891659437609842,0.0806781253661395,0.892912890792732,0.0840697748164947,0.29,0.0475333333333333,1,"IV"
"MR-PCA","Hausdorff",20,0.890538639455782,0.0713124799010513,0.885987420566287,0.0803594504346496,0.3995,0.07109,1,"IV"
"MR-PCA","Hausdorff",40,0.895183333333333,0.0570755741127349,0.878344384842969,0.0751336499648706,0.517666666666667,0.0868633333333333,1,"IV"
"MR-PCA","Hausdorff",5,0.894678607305936,0.0925108219178082,0.898697148739654,0.0885678093035083,0.211333333333333,0.0156933333333333,1,"IV"
"MR-PCA","Ichino-Yaguchi",10,0.887349619214997,0.0901562507322789,0.887775770708628,0.0963964189496124,0.278666666666667,0.0575266666666667,1,"IV"
"MR-PCA","Ichino-Yaguchi",20,0.888277050092764,0.0755613234384662,0.881745091793077,0.090535305775784,0.387666666666667,0.08343,1,"IV"
"MR-PCA","Ichino-Yaguchi",40,0.895789039665971,0.0588817397355602,0.87508300213684,0.083869240182164,0.51575,0.0965166666666667,1,"IV"
"MR-PCA","Ichino-Yaguchi",5,0.888457739726027,0.103933744292237,0.892946601209079,0.102093889804858,0.198666666666667,0.0353333333333333,1,"IV"
"MR-PCA","Int-Euclidean",10,0.887054575278266,0.091100316344464,0.884503037392826,0.101613598669787,0.270666666666667,0.0533333333333333,1,"IV"
"MR-PCA","Int-Euclidean",20,0.888309189857761,0.0762807173778602,0.879084159998758,0.0947623031070756,0.3835,0.0778966666666667,1,"IV"
"MR-PCA","Int-Euclidean",40,0.89642962769659,0.058359826026444,0.872923598235101,0.0872992407570948,0.516333333333333,0.095585,1,"IV"
"MR-PCA","Int-Euclidean",5,0.886322602739726,0.107165662100457,0.888348387758283,0.109196563066499,0.186306666666667,0.0406666666666667,1,"IV"
"MR-PCA","Wasserstein",10,0.887293907439953,0.0906872642062097,0.8866669962724,0.0986559948098227,0.280333333333333,0.05754,1,"IV"
"MR-PCA","Wasserstein",20,0.888262145949289,0.0754593073593075,0.880879229487745,0.0921752111313263,0.386833333333333,0.0821733333333333,1,"IV"
"MR-PCA","Wasserstein",40,0.895945789839944,0.05874040361865,0.874354547164877,0.0852844706570675,0.516333333333333,0.0971333333333333,1,"IV"
"MR-PCA","Wasserstein",5,0.888119885844749,0.104785159817352,0.891621028455185,0.104632868239946,0.197333333333333,0.0303066666666667,1,"IV"
"SPCA","Centers-Euclidean",10,0.887151974223784,0.090701323960164,0.885669938222337,0.100141106256322,0.278,0.0618466666666667,1,"IV"
"SPCA","Centers-Euclidean",20,0.887991008039579,0.0758699814471243,0.879911651580486,0.0936562921086132,0.386,0.08602,1,"IV"
"SPCA","Centers-Euclidean",40,0.895641391788448,0.0588676965901183,0.873490947583557,0.0865466973689737,0.515083333333333,0.099305,1,"IV"
"SPCA","Centers-Euclidean",5,0.886340068493151,0.108583150684932,0.889988580193748,0.107609521700257,0.194,0.0336933333333333,1,"IV"
"SPCA","Hausdorff",10,0.906941745752783,0.0714698535442296,0.908390753338697,0.0760718885917269,0.32,0.0521466666666667,1,"IV"
"SPCA","Hausdorff",20,0.904607371675943,0.0631386270871985,0.90131884322128,0.0722058901393897,0.42259,0.0637766666666667,1,"IV"
"SPCA","Hausdorff",40,0.905427418232429,0.0540636464857341,0.892721030108259,0.0682681379060044,0.541083333333333,0.0838883333333333,1,"IV"
"SPCA","Hausdorff",5,0.913354383561644,0.0766457534246575,0.914971448843829,0.0791542994479579,0.244,0.0322933333333333,1,"IV"
"SPCA","Ichino-Yaguchi",10,0.895461980082015,0.0783119390743995,0.89416568491135,0.0877993945816625,0.30002,0.06086,1,"IV"
"SPCA","Ichino-Yaguchi",20,0.894116907854051,0.0668651082251082,0.88785858636379,0.0822486142877588,0.403143333333333,0.0829066666666667,1,"IV"
"SPCA","Ichino-Yaguchi",40,0.898319335421016,0.0556374321503132,0.880295998244349,0.0770539508380843,0.52125,0.089565,1,"IV"
"SPCA","Ichino-Yaguchi",5,0.896053082191781,0.0937089041095891,0.898695209620133,0.0947634142940342,0.214,0.03968,1,"IV"
"SPCA","Int-Euclidean",10,0.913537527826596,0.0484538957234915,0.90157773076508,0.0743324736257844,0.324666666666667,0.0554733333333333,1,"IV"
"SPCA","Int-Euclidean",20,0.911381199752628,0.0419300680272109,0.897029788329689,0.0673670787167971,0.428833333333333,0.0629833333333333,1,"IV"
"SPCA","Int-Euclidean",40,0.911297748782185,0.0387593110647182,0.889726130725117,0.0629263477856113,0.543583333333333,0.067705,1,"IV"
"SPCA","Int-Euclidean",5,0.911642785388128,0.0641600913242009,0.902419269795179,0.085526198620305,0.24896,0.05028,1,"IV"
"SPCA","Wasserstein",10,0.893770380785003,0.0814506854130053,0.894120700744553,0.0874907853628035,0.289333333333333,0.0534733333333333,1,"IV"
"SPCA","Wasserstein",20,0.892267031539889,0.0701657761286333,0.887335006043655,0.0827365308560664,0.396333333333333,0.08283,1,"IV"
"SPCA","Wasserstein",40,0.897399683368128,0.0576330758524705,0.879797809761619,0.0775633590335435,0.5185,0.091915,1,"IV"
"SPCA","Wasserstein",5,0.895109931506849,0.0949603196347032,0.899325583417411,0.0930548843008424,0.207333333333333,0.0293066666666667,1,"IV"
"V-PCA","Centers-Euclidean",10,0.886759449326303,0.091372114821324,0.885169037816846,0.100959368716747,0.278,0.0634933333333333,1,"IV"
"V-PCA","Centers-Euclidean",20,0.887842770562771,0.0760293135435992,0.879593543221786,0.0941210966926559,0.385,0.0855066666666667,1,"IV"
"V-PCA","Centers-Euclidean",40,0.89579847947112,0.0583992971468336,0.873262242861114,0.0868372034101714,0.51475,0.100251666666667,1,"IV"
"V-PCA","Centers-Euclidean",5,0.886671643835616,0.107772328767123,0.889720610937487,0.107947512529632,0.194,0.03432,1,"IV"
"V-PCA","Hausdorff",10,0.906820773286467,0.0714707205623901,0.908025520449295,0.0765606307674287,0.319,0.05184,1,"IV"
"V-PCA","Hausdorff",20,0.904568540507112,0.0630420160791589,0.901001458107643,0.0726198846472725,0.422593333333333,0.0639266666666667,1,"IV"
"V-PCA","Hausdorff",40,0.905403949199722,0.0540069241475295,0.892430343421548,0.068644560641028,0.541416666666667,0.0840666666666667,1,"IV"
"V-PCA","Hausdorff",5,0.913181621004566,0.0768015068493151,0.914644077236673,0.0796034861497322,0.243333333333333,0.0330133333333333,1,"IV"
"V-PCA","Ichino-Yaguchi",10,0.895820445225542,0.0775221323960164,0.894324377836555,0.0873381472964577,0.299673333333333,0.0585266666666667,1,"IV"
"V-PCA","Ichino-Yaguchi",20,0.89427192331478,0.0663782560296845,0.887945187090081,0.081907915735106,0.402703333333333,0.0821133333333333,1,"IV"
"V-PCA","Ichino-Yaguchi",40,0.898077999304106,0.0559356506610995,0.880275124008111,0.0769082768759728,0.5205,0.0890683333333333,1,"IV"
"V-PCA","Ichino-Yaguchi",5,0.896038926940639,0.0935746575342465,0.898797265218069,0.0943833189785991,0.213333333333333,0.0363733333333333,1,"IV"
"V-PCA","Int-Euclidean",10,0.913569220855302,0.0482706268306971,0.901686260629862,0.0740144575790359,0.324,0.0561733333333333,1,"IV"
"V-PCA","Int-Euclidean",20,0.911365151515152,0.0418488682745825,0.897073990868635,0.0671731029074627,0.428833333333333,0.0635966666666667,1,"IV"
"V-PCA","Int-Euclidean",40,0.911310810716771,0.038576040361865,0.889753882723181,0.0627508247724981,0.543833333333333,0.0679633333333333,1,"IV"
"V-PCA","Int-Euclidean",5,0.911622351598174,0.0640625114155251,0.902542878001165,0.0851817014051234,0.24764,0.0510133333333333,1,"IV"
"V-PCA","Wasserstein",10,0.893843210310486,0.0810502636203866,0.893870966908475,0.0877883414445205,0.290333333333333,0.05436,1,"IV"
"V-PCA","Wasserstein",20,0.89236133580705,0.069779690785405,0.887122524665977,0.0829700574981887,0.396333333333333,0.08182,1,"IV"
"V-PCA","Wasserstein",40,0.897158917884482,0.0580409116214335,0.879546370109038,0.0779042014578189,0.518,0.0914316666666667,1,"IV"
"V-PCA","Wasserstein",5,0.895323401826484,0.0943592237442922,0.899088585935642,0.0933577511463281,0.206666666666667,0.0276666666666667,1,"IV"
"C-PCA","Centers-Euclidean",10,0.919512524897481,0.0638864440538957,0.913582140358618,0.0727986256039637,0.340333333333333,0.0604733333333333,2,"IV"
"C-PCA","Centers-Euclidean",20,0.925318163265306,0.0494298453927025,0.910637245788927,0.0666139638510195,0.453166666666667,0.0947333333333333,2,"IV"
"C-PCA","Centers-Euclidean",40,0.934869425887265,0.035589624217119,0.905960284064714,0.0611044716068973,0.586833333333333,0.12521,2,"IV"
"C-PCA","Centers-Euclidean",5,0.915488721461187,0.0770075799086758,0.915682265751245,0.0787532527827678,0.242,0.0429866666666667,2,"IV"
"C-PCA","Hausdorff",10,0.935820726420621,0.0504519976567077,0.931212796102086,0.0586159463161762,0.402,0.0735,2,"IV"
"C-PCA","Hausdorff",20,0.936710173160173,0.0411410142238714,0.92669925606736,0.054123186412983,0.498333333333333,0.09784,2,"IV"
"C-PCA","Hausdorff",40,0.943137171189979,0.0305031384829506,0.920934334953413,0.0499540317493138,0.615083333333333,0.11895,2,"IV"
"C-PCA","Hausdorff",5,0.936796940639269,0.0553655707762557,0.934848974251708,0.0620946214861661,0.310666666666667,0.0616666666666667,2,"IV"
"C-PCA","Ichino-Yaguchi",10,0.925442097246632,0.0538145284124195,0.92040459002466,0.062951889967259,0.360446666666667,0.0666866666666667,2,"IV"
"C-PCA","Ichino-Yaguchi",20,0.929035807050093,0.0439024613481756,0.916718683462886,0.0581867280580125,0.470623333333333,0.0910433333333333,2,"IV"
"C-PCA","Ichino-Yaguchi",40,0.936461805845512,0.0331454349338901,0.911287904288591,0.0538204903634671,0.588361666666667,0.110956666666667,2,"IV"
"C-PCA","Ichino-Yaguchi",5,0.925380365296804,0.0600935159817352,0.923560781225648,0.0674801059789519,0.274,0.0508666666666667,2,"IV"
"C-PCA","Int-Euclidean",10,0.939856250732279,0.0307844171060339,0.926298267167323,0.0500457492451077,0.397,0.0564733333333333,2,"IV"
"C-PCA","Int-Euclidean",20,0.942457155225727,0.0268493753865183,0.923762916206598,0.0456590437549542,0.511,0.06682,2,"IV"
"C-PCA","Int-Euclidean",40,0.946261847599165,0.0203534516353514,0.918563120198046,0.0417389079818211,0.618,0.08413,2,"IV"
"C-PCA","Int-Euclidean",5,0.933152168949772,0.0460058904109589,0.925608550499955,0.0591557349213771,0.272973333333333,0.0419733333333333,2,"IV"
"C-PCA","Wasserstein",10,0.924203561804335,0.0571581487990626,0.919722167789429,0.0644727749195061,0.352333333333333,0.0562,2,"IV"
"C-PCA","Wasserstein",20,0.92800058750773,0.0464385281385281,0.915883494514253,0.0598229593755271,0.464166666666667,0.0886166666666667,2,"IV"
"C-PCA","Wasserstein",40,0.936175132219903,0.0343238065414057,0.91049574886855,0.0553791141610795,0.589458333333333,0.119356666666667,2,"IV"
"C-PCA","Wasserstein",5,0.923659360730594,0.0650060273972602,0.922851896055319,0.0692180213434391,0.266,0.0490266666666667,2,"IV"
"IMDS","Centers-Euclidean",10,0.547164417106034,-0.0526805623901582,0.548207861672441,-0.0643830241840339,0.0576666666666667,0.00166666666666667,2,"IV"
"IMDS","Centers-Euclidean",20,0.544343487940631,-0.0309411750154607,0.543009939876162,-0.0544439315840464,0.0989233333333333,-0.00392333333333333,2,"IV"
"IMDS","Centers-Euclidean",40,0.526539558107168,0.00306292971468339,0.531070510871336,-0.0418273447688557,0.155535,-0.00611833333333334,2,"IV"
"IMDS","Centers-Euclidean",5,0.550576826484018,-0.0611375799086758,0.552278302204067,-0.0701259755067221,0.026,0.00466666666666667,2,"IV"
"IMDS","Hausdorff",10,0.557883362624487,-0.0442403046280023,0.562069725582885,-0.0637751776639382,0.0593333333333333,0.000999999999999997,2,"IV"
"IMDS","Hausdorff",20,0.551660698824984,-0.033175918367347,0.554901992794565,-0.0558735567162094,0.102166666666667,0.00233333333333333,2,"IV"
"IMDS","Hausdorff",40,0.540657428670842,-0.00352301322199025,0.544198790177009,-0.0448483357969074,0.161,-0.00549999999999999,2,"IV"
"IMDS","Hausdorff",5,0.560028356164384,-0.0596491324200913,0.567667341749309,-0.0733660276759275,0.03,0.002,2,"IV"
"IMDS","Ichino-Yaguchi",10,0.55532114821324,-0.0478355477445812,0.558572562541038,-0.0704394246837082,0.059,-0.00466666666666667,2,"IV"
"IMDS","Ichino-Yaguchi",20,0.549868478664193,-0.0227917501546072,0.552054447215177,-0.0573682874357722,0.0991666666666667,-0.0116666666666667,2,"IV"
"IMDS","Ichino-Yaguchi",40,0.535780601948504,0.00266508698677802,0.54050939731346,-0.045529152147114,0.16175,-0.00616666666666667,2,"IV"
"IMDS","Ichino-Yaguchi",5,0.559402762557078,-0.0671736529680366,0.563612532093084,-0.0816892126223228,0.03,0.00333333333333333,2,"IV"
"IMDS","Int-Euclidean",10,0.536304323374341,-0.0343338722905683,0.539576579785543,-0.0587602099712873,0.0433333333333333,-0.00333333333333333,2,"IV"
"IMDS","Int-Euclidean",20,0.5247773283859,-0.0015651453308596,0.530873722196039,-0.0435019451956859,0.0876666666666667,0.0015,2,"IV"
"IMDS","Int-Euclidean",40,0.50008090118302,0.043868093249826,0.51621782143342,-0.0260408111108205,0.136266666666667,-0.00573333333333334,2,"IV"
"IMDS","Int-Euclidean",5,0.546571529680365,-0.0539196803652968,0.546254928595451,-0.0690148715046222,0.0273333333333333,-0.000666666666666666,2,"IV"
"IMDS","Wasserstein",10,0.551973122437024,-0.0509637024018746,0.558535437820654,-0.0706749823414534,0.0553333333333333,-0.000666666666666666,2,"IV"
"IMDS","Wasserstein",20,0.551089845392703,-0.0318060606060605,0.553115911243782,-0.0602727594426121,0.101833333333333,-0.00316666666666666,2,"IV"
"IMDS","Wasserstein",40,0.533180313152401,0.00125491997216424,0.540710155568699,-0.0474455078990586,0.158916666666667,-0.00791666666666667,2,"IV"
"IMDS","Wasserstein",5,0.559452260273973,-0.0701537442922375,0.565334713028357,-0.0817640672293723,0.032,0.00466666666666667,2,"IV"
"Int-UMAP","Centers-Euclidean",10,0.811844241359109,0.045008927943761,0.828296922477253,0.053818918325173,0.284333333333333,0.0178933333333333,2,"IV"
"Int-UMAP","Centers-Euclidean",20,0.804264242424242,0.0485397402597403,0.817459973981963,0.0531645326398749,0.336666666666667,0.0191966666666667,2,"IV"
"Int-UMAP","Centers-Euclidean",40,0.797891826722338,0.047837571329158,0.805073458275339,0.0520475240121198,0.428333333333333,0.0273866666666667,2,"IV"
"Int-UMAP","Centers-Euclidean",5,0.827664703196347,0.0503847488584476,0.84097519912067,0.0576970462058387,0.269333333333333,0.00829333333333334,2,"IV"
"Int-UMAP","Hausdorff",10,0.819731025190392,0.0300982073813708,0.839921843326589,0.0274229872288908,0.29,-0.0018,2,"IV"
"Int-UMAP","Hausdorff",20,0.799974310451453,0.0473254669140383,0.824381106689578,0.0341909553376992,0.333166666666667,0.00224666666666667,2,"IV"
"Int-UMAP","Hausdorff",40,0.796383465553236,0.0438829088378566,0.811445328243896,0.0346749572346828,0.43175,0.02082,2,"IV"
"Int-UMAP","Hausdorff",5,0.838987146118721,0.0348147488584475,0.854360010171355,0.0282255842376816,0.282666666666667,-0.01624,2,"IV"
"Int-UMAP","Ichino-Yaguchi",10,0.823276731107206,0.0391580316344464,0.84632808028993,0.0391056373019737,0.3,2.66666666666684e-05,2,"IV"
"Int-UMAP","Ichino-Yaguchi",20,0.810005905998763,0.0477892022263451,0.832406018724878,0.0414331493054386,0.349333333333333,0.00692333333333334,2,"IV"
"Int-UMAP","Ichino-Yaguchi",40,0.802529050104384,0.045393409881698,0.818601222423739,0.0412687211971739,0.439666666666667,0.024385,2,"IV"
"Int-UMAP","Ichino-Yaguchi",5,0.844131506849315,0.0423643835616438,0.861985579644167,0.0402170895161224,0.292,-0.01728,2,"IV"
"Int-UMAP","Int-Euclidean",10,0.797878547158758,0.057405741066198,0.80172176059509,0.0748048585758054,0.258666666666667,0.0235933333333333,2,"IV"
"Int-UMAP","Int-Euclidean",20,0.792933988868275,0.0566949165120594,0.79400636100746,0.0714427075038444,0.327333333333333,0.0248833333333333,2,"IV"
"Int-UMAP","Int-Euclidean",40,0.788772967988866,0.0556142171189979,0.78393574626352,0.0687853255207025,0.422166666666667,0.0316616666666667,2,"IV"
"Int-UMAP","Int-Euclidean",5,0.806959337899543,0.0621814155251141,0.809502159772293,0.0814521445972882,0.22,0.02892,2,"IV"
"Int-UMAP","Wasserstein",10,0.819175840656122,0.0370372817809022,0.841413018781693,0.0362792432362892,0.291333333333333,-0.000173333333333334,2,"IV"
"Int-UMAP","Wasserstein",20,0.805546691403834,0.0479108719851577,0.827601520496927,0.0393735273471661,0.339,0.00491333333333333,2,"IV"
