"scenario","replication","Method","Metric","space","anchor","block_id","block_size","candidate_ids","min_within_block_gap","max_within_block_gap","classification"
"ScenarioII",53,"IMDS","Wasserstein","low",4,572,2,"489;644",3.05380720710957e-14,3.05380720710957e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",5,402,2,"541;633",2.75474087985117e-15,2.75474087985117e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",5,519,2,"365;363",2.87825319134072e-14,2.87825319134072e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",6,465,2,"572;492",1.06824271650652e-14,1.06824271650652e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",6,501,2,"568;490",1.42247325030098e-15,1.42247325030098e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",6,539,2,"192;153",5.89112092441724e-15,5.89112092441724e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",10,456,2,"622;607",1.5632026922896e-15,1.5632026922896e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",11,365,2,"240;568",1.26114396703514e-14,1.26114396703514e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",11,389,2,"498;221",7.71605002114484e-15,7.71605002114484e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",11,395,2,"572;308",1.22263310586845e-14,1.22263310586845e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",12,682,2,"491;631",1.19522447494802e-15,1.19522447494802e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",12,685,2,"722;521",5.38805111638396e-15,5.38805111638396e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",13,436,2,"284;281",7.02389535423009e-15,7.02389535423009e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",14,630,2,"622;629",1.00822128423772e-14,1.00822128423772e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",15,352,2,"658;752",2.71241362703734e-14,2.71241362703734e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",15,392,2,"243;573",9.86710713135608e-15,9.86710713135608e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",15,403,2,"633;587",3.23352455922077e-15,3.23352455922077e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",17,629,2,"679;719",2.84841594755392e-15,2.84841594755392e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",18,424,2,"713;471",5.11223008370365e-15,5.11223008370365e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",18,448,2,"492;572",3.290770433928e-15,3.290770433928e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",21,285,2,"153;730",7.43849426498855e-15,7.43849426498855e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",23,611,2,"524;668",1.13103970633688e-14,1.13103970633688e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",23,645,2,"511;785",2.51638987425196e-14,2.51638987425196e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",23,699,2,"765;696",1.88148108204444e-14,1.88148108204444e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",23,714,3,"492;607;754",4.63171168085807e-15,1.40165656858926e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",24,533,2,"546;467",6.94236335085918e-15,6.94236335085918e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",25,704,2,"750;541",1.33469624241656e-14,1.33469624241656e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",25,712,2,"690;765",1.59143531686112e-14,1.59143531686112e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",25,732,2,"681;596",1.01411934405604e-14,1.01411934405604e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",27,384,2,"705;690",9.58955137519979e-15,9.58955137519979e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",28,509,2,"224;633",2.01505478969466e-14,2.01505478969466e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",28,546,2,"629;492",1.25177646026486e-14,1.25177646026486e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",31,550,2,"523;600",1.17839765723105e-14,1.17839765723105e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",31,695,2,"690;719",1.49533163629201e-15,1.49533163629201e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",32,519,2,"599;752",4.26741975090295e-14,4.26741975090295e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",32,523,3,"608;539;272",7.17481629664007e-15,6.01740879346835e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",32,548,2,"498;565",6.39627240062168e-14,6.39627240062168e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",32,564,2,"605;631",7.6591510911328e-14,7.6591510911328e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",32,568,2,"497;587",4.91134910518554e-14,4.91134910518554e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",33,324,2,"363;604",1.71196390397199e-13,1.71196390397199e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",33,370,2,"481;592",1.68448588411252e-13,1.68448588411252e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",33,380,2,"668;482",1.48631107421693e-13,1.48631107421693e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",33,383,2,"244;227",1.35086386521266e-13,1.35086386521266e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",33,412,2,"587;633",1.03528297046296e-14,1.03528297046296e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",33,418,2,"274;623",2.39808173319034e-14,2.39808173319034e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",33,420,3,"782;528;705",3.67206265394771e-14,1.33587585438022e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,296,2,"185;251",1.78079773149875e-13,1.78079773149875e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,387,2,"776;278",9.49795797566821e-14,9.49795797566821e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,399,2,"315;540",1.4122036873232e-13,1.4122036873232e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,437,2,"729;212",1.80133685745432e-13,1.80133685745432e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,455,2,"474;477",2.11053396981242e-13,2.11053396981242e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,472,2,"211;531",3.26183524634871e-13,3.26183524634871e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,482,2,"280;243",1.28619337402824e-13,1.28619337402824e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,487,2,"481;721",2.15050199869893e-13,2.15050199869893e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,498,2,"672;622",5.11257702839885e-14,5.11257702839885e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,500,5,"572;706;681;599;492",1.0857981180834e-13,6.59527987778574e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,501,2,"565;491",5.27355936696949e-14,5.27355936696949e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,502,2,"476;631",6.82787160144471e-15,6.82787160144471e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,504,2,"726;473",7.40518757424979e-14,7.40518757424979e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,514,2,"541;713",3.8746783559418e-14,3.8746783559418e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,515,2,"623;271",1.91568982899071e-13,1.91568982899071e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,516,2,"511;644",1.43163259025414e-13,1.43163259025414e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,524,2,"690;217",3.00592883917261e-13,3.00592883917261e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,544,3,"489;683;527",1.52322598978571e-13,3.68816088780477e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,554,2,"557;558",2.08666417478298e-13,2.08666417478298e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",34,612,2,"618;710",9.85322934354826e-14,9.85322934354826e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",35,627,2,"757;528",1.26981758441502e-15,1.26981758441502e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",35,632,2,"534;597",2.35297892281494e-14,2.35297892281494e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",35,639,2,"582;633",3.40560912803767e-14,3.40560912803767e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",35,670,2,"496;729",1.97550309444239e-14,1.97550309444239e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",35,690,2,"719;765",3.68455266297474e-15,3.68455266297474e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",35,691,2,"723;226",3.95308785705595e-14,3.95308785705595e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",35,695,3,"596;482;734",1.57027169045421e-14,3.97321064937728e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",35,700,2,"704;797",3.69981822956333e-14,3.69981822956333e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",36,695,2,"622;480",5.6170346152129e-15,5.6170346152129e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",235,381,2,"557;670",2.00620769996718e-15,2.00620769996718e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",235,477,2,"573;476",5.85555909315971e-15,5.85555909315971e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",290,462,2,"497;599",1.31457345009522e-14,1.31457345009522e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",304,497,2,"624;696",2.30718222304915e-16,2.30718222304915e-16,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",353,290,2,"364;593",2.23866064574807e-15,2.23866064574807e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",367,298,2,"566;280",3.18321757841744e-15,3.18321757841744e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",367,421,2,"573;521",3.9716493982489e-15,3.9716493982489e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",405,529,2,"757;582",4.87804241444678e-15,4.87804241444678e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",406,427,2,"752;281",6.71511457550622e-15,6.71511457550622e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",407,368,2,"167;649",5.48346090756269e-15,5.48346090756269e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",408,424,2,"633;722",3.1190328098063e-15,3.1190328098063e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",409,450,2,"713;587",4.75574440939042e-15,4.75574440939042e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",410,700,2,"481;797",1.52308721190764e-15,1.52308721190764e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",412,633,2,"750;704",5.62831031780675e-15,5.62831031780675e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",415,427,2,"596;498",1.57773100140091e-15,1.57773100140091e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",418,398,2,"668;632",3.86496390447633e-15,3.86496390447633e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",418,407,2,"797;721",1.24032728532342e-14,1.24032728532342e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",419,510,2,"475;757",3.08000153159682e-15,3.08000153159682e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",419,636,2,"473;740",2.29764124393128e-15,2.29764124393128e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",419,649,2,"491;631",5.02809599511878e-15,5.02809599511878e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",423,502,2,"510;600",3.27862736959617e-16,3.27862736959617e-16,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",426,483,2,"750;502",2.73305683640146e-15,2.73305683640146e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",427,473,2,"241;718",6.16173778666962e-15,6.16173778666962e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",433,458,2,"492;471",1.38300829122251e-15,1.38300829122251e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",433,467,2,"623;480",2.85795692667179e-15,2.85795692667179e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",435,433,2,"721;481",2.01835076429902e-15,2.01835076429902e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",437,424,2,"605;521",5.44356226761522e-15,5.44356226761522e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",437,436,2,"492;572",1.59594559789866e-15,1.59594559789866e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",437,475,2,"474;783",1.14352971536391e-14,1.14352971536391e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",441,458,2,"681;692",4.28216490044875e-15,4.28216490044875e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",443,433,2,"721;481",3.78516662458139e-15,3.78516662458139e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",457,482,2,"750;568",1.14352971536391e-14,1.14352971536391e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",457,507,2,"594;629",2.03309591384482e-15,2.03309591384482e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",457,571,2,"643;670",1.2941037130787e-14,1.2941037130787e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",458,461,2,"658;630",1.37459488236402e-14,1.37459488236402e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",458,522,2,"476;719",1.02001740387436e-14,1.02001740387436e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",459,461,2,"721;481",9.06219543850284e-15,9.06219543850284e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",800,242,2,"185;711",7.07489622442381e-14,7.07489622442381e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",800,290,2,"361;351",3.25850457727483e-14,3.25850457727483e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",800,311,2,"780;577",4.90996132640475e-14,4.90996132640475e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",800,386,2,"474;224",1.17961196366423e-14,1.17961196366423e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",800,387,2,"783;244",2.95319324550292e-14,2.95319324550292e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",800,391,2,"240;704",2.13717932240343e-14,2.13717932240343e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",800,398,2,"523;698",1.02140518265514e-13,1.02140518265514e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",800,407,2,"752;687",3.68594044175552e-14,3.68594044175552e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",800,413,2,"246;592",3.10584891138888e-14,3.10584891138888e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Wasserstein","low",800,427,2,"572;719",1.06220587881012e-13,1.06220587881012e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",1,264,2,"284;772",1.35863542638504e-14,1.35863542638504e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",1,353,2,"281;704",3.09335890236184e-14,3.09335890236184e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",1,356,2,"712;734",7.68413110918686e-14,7.68413110918686e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",1,364,2,"750;698",1.09509623591464e-13,1.09509623591464e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",1,381,2,"153;498",4.36178870799608e-14,4.36178870799608e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",1,387,2,"607;629",1.01127439755544e-13,1.01127439755544e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",1,388,2,"118;572",6.73766598069392e-14,6.73766598069392e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",1,414,2,"633;587",1.17128529097954e-14,1.17128529097954e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",2,416,2,"633;587",1.50157664080552e-14,1.50157664080552e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",5,376,2,"633;587",2.3189783426858e-14,2.3189783426858e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",5,407,2,"280;572",1.29132815551714e-14,1.29132815551714e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",5,412,2,"247;668",1.55431223447522e-15,1.55431223447522e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",6,410,2,"219;668",1.58345558887163e-14,1.58345558887163e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",13,465,2,"363;642",1.23113325090074e-14,1.23113325090074e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",15,383,2,"229;473",4.16333634234434e-15,4.16333634234434e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",15,401,2,"587;633",2.3633872636708e-14,2.3633872636708e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",18,308,2,"510;359",1.05662006921747e-14,1.05662006921747e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",18,331,2,"302;594",1.7277845820729e-15,1.7277845820729e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",22,389,2,"309;719",1.35585986882347e-14,1.35585986882347e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",26,362,2,"633;587",2.35055030994857e-14,2.35055030994857e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",27,317,2,"285;510",1.80550019379666e-14,1.80550019379666e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",27,362,2,"633;587",2.34950947586299e-14,2.34950947586299e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",28,363,2,"633;587",2.35020336525338e-14,2.35020336525338e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",30,356,2,"482;240",1.93213500754297e-14,1.93213500754297e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",30,390,2,"587;633",2.34742780769182e-14,2.34742780769182e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",30,572,2,"394;365",2.19511908650105e-14,2.19511908650105e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",32,389,2,"587;633",2.34465225013025e-14,2.34465225013025e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",33,244,2,"791;314",6.98330282489223e-14,6.98330282489223e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",33,276,2,"287;375",7.57727214306669e-15,7.57727214306669e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",33,367,2,"219;492",4.47142323167782e-14,4.47142323167782e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",33,395,2,"587;633",2.34534613952064e-14,2.34534613952064e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",33,582,2,"196;155",1.01058050816505e-13,1.01058050816505e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",34,281,2,"375;287",9.94482274307984e-14,9.94482274307984e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",34,332,2,"712;734",1.79883885564891e-13,1.79883885564891e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",34,371,2,"492;219",3.31956684362922e-14,3.31956684362922e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",34,399,2,"587;633",2.34257058195908e-14,2.34257058195908e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",34,444,2,"258;510",1.04916075827077e-14,1.04916075827077e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",34,446,2,"579;285",4.23550083894497e-14,4.23550083894497e-14,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",34,464,2,"356;539",1.10966791311284e-13,1.10966791311284e-13,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",290,322,2,"732;496",5.96744875736022e-16,5.96744875736022e-16,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",290,418,2,"587;633",9.09688990802238e-15,9.09688990802238e-15,"tolerance_near_tie"
"ScenarioII",53,"IMDS","Centers-Euclidean","low",333,360,2,"633;587",7.60849716563428e-15,7.60849716563428e-15,"tolerance_near_tie"
