"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","rep","dr_input","eval_geom"
"SPCA","Wasserstein",0.914018642447419,0.123056405353729,0.91511858042803,0.133456607727242,0.354125,0.091,FALSE,0,58,"raw","std"
"SPCA","Centers-Euclidean",0.914041427660931,0.123035054174633,0.915202150272247,0.133294188447163,0.354,0.090875,FALSE,0,58,"raw","std"
"IMDS","Int-Euclidean",0.590043260038241,-0.0804335564053538,0.597279584374612,-0.0914443044272721,0.040625,0.001875,TRUE,0,58,"raw","std"
"IMDS","Hausdorff",0.635926545570427,-0.0484404079031231,0.642010873167217,-0.0521834825030141,0.057125,-0.001375,TRUE,0,58,"raw","std"
"IMDS","Ichino-Yaguchi",0.64003465583174,-0.0404631931166348,0.647489739253309,-0.0456493261177789,0.056,-0.000749999999999997,TRUE,0,58,"raw","std"
"IMDS","Wasserstein",0.631714467813894,-0.0631115360101976,0.637608818889686,-0.0685748038863957,0.0575,0.0025,TRUE,0,58,"raw","std"
"IMDS","Centers-Euclidean",0.615809193753983,-0.0778452836201402,0.625763575737476,-0.0907541547526255,0.0485,0.001125,TRUE,0,58,"raw","std"
"Int-UMAP","Int-Euclidean",0.816155513065647,0.0157049075844486,0.890196289105649,0.0123240334294304,0.493375,-0.016125,FALSE,0,58,"raw","std"
"Int-UMAP","Hausdorff",0.815216778202677,0.0141757488846399,0.890272779830055,0.00727194111311903,0.49025,-0.028875,FALSE,0,58,"raw","std"
"Int-UMAP","Ichino-Yaguchi",0.816840105162524,0.0154587316762269,0.891612010816337,0.00940854686485217,0.4935,-0.029375,FALSE,0,58,"raw","std"
"Int-UMAP","Wasserstein",0.815978409815169,0.0159886870618229,0.891145146202153,0.00877869072556618,0.492625,-0.030125,FALSE,0,58,"raw","std"
"Int-UMAP","Centers-Euclidean",0.815336281070746,0.0173828871892926,0.890662770730432,0.0100405514552659,0.491375,-0.02675,FALSE,0,58,"raw","std"
"C-PCA","Int-Euclidean",0.919936822817081,0.114382249840663,0.92194407542264,0.12232611321542,0.352,0.103375,FALSE,0,59,"raw","std"
"C-PCA","Hausdorff",0.918754541108987,0.114747769279796,0.921176481281883,0.121936912817111,0.350125,0.089875,FALSE,0,59,"raw","std"
"C-PCA","Ichino-Yaguchi",0.919411567877629,0.114623326959847,0.921664539433493,0.121999639486702,0.352375,0.09425,FALSE,0,59,"raw","std"
"C-PCA","Wasserstein",0.919443594646272,0.114529318036966,0.921658292078807,0.121989393667215,0.3525,0.09475,FALSE,0,59,"raw","std"
"C-PCA","Centers-Euclidean",0.919401290630975,0.114605003186743,0.921675482993138,0.121953455144435,0.35225,0.09425,FALSE,0,59,"raw","std"
"V-PCA","Int-Euclidean",0.919936743148502,0.114382090503505,0.921944021684706,0.122326005739553,0.352,0.103375,FALSE,0,59,"raw","std"
"V-PCA","Hausdorff",0.918754541108987,0.114747769279796,0.921176478296443,0.12193690684623,0.350125,0.089875,FALSE,0,59,"raw","std"
"V-PCA","Ichino-Yaguchi",0.919411886551944,0.114623964308477,0.921664714081778,0.121999988783273,0.352375,0.09425,FALSE,0,59,"raw","std"
"V-PCA","Wasserstein",0.919443594646272,0.114529318036966,0.921658285681434,0.121989380872469,0.3525,0.09475,FALSE,0,59,"raw","std"
"V-PCA","Centers-Euclidean",0.91940160930529,0.114605640535373,0.921675657641423,0.121953804441005,0.35225,0.09425,FALSE,0,59,"raw","std"
"MR-PCA","Int-Euclidean",0.918698056086679,0.117920012746973,0.922471425066887,0.122067841667916,0.3555,0.10475,FALSE,0,59,"raw","std"
"MR-PCA","Hausdorff",0.917764659018483,0.117665710643722,0.920898223061387,0.123109198168611,0.35125,0.094125,FALSE,0,59,"raw","std"
"MR-PCA","Ichino-Yaguchi",0.918209289356278,0.117589388145315,0.921930619401339,0.12175614608427,0.353,0.09025,FALSE,0,59,"raw","std"
"MR-PCA","Wasserstein",0.918132966857871,0.117730560866794,0.921934847211965,0.121762254296092,0.353125,0.09125,FALSE,0,59,"raw","std"
"MR-PCA","Centers-Euclidean",0.918218132568515,0.117551943913321,0.921781855847225,0.122052537872022,0.353375,0.091125,FALSE,0,59,"raw","std"
"SPCA","Int-Euclidean",0.920197817080943,0.114395634161887,0.922966111643372,0.120564566255546,0.354875,0.1,FALSE,0,59,"raw","std"
"SPCA","Hausdorff",0.919109066284257,0.114756373486297,0.922568571522887,0.119555696041869,0.351875,0.0885,FALSE,0,59,"raw","std"
"SPCA","Ichino-Yaguchi",0.919704429572976,0.114596876991715,0.922793702865221,0.119990757715104,0.35475,0.09225,FALSE,0,59,"raw","std"
"SPCA","Wasserstein",0.919746175908222,0.114485978330147,0.922889661009171,0.119799869698305,0.354625,0.092,FALSE,0,59,"raw","std"
"SPCA","Centers-Euclidean",0.919711440407903,0.114546526449968,0.922862958054045,0.119840930384468,0.354625,0.092125,FALSE,0,59,"raw","std"
"IMDS","Int-Euclidean",0.567253425748885,-0.0455498725302741,0.5760963034315,-0.0607941278853646,0.0405,-0.003,TRUE,0,59,"raw","std"
"IMDS","Hausdorff",0.599350063734863,-0.00496590184831103,0.608913881719566,-0.0182373057778856,0.055,5e-04,TRUE,0,59,"raw","std"
"IMDS","Ichino-Yaguchi",0.598756134480561,0.00294471000637353,0.609584262338528,-0.00853452794466397,0.053625,-0.000750000000000001,TRUE,0,59,"raw","std"
"IMDS","Wasserstein",0.591200047801147,-0.0172809114085406,0.60072927803427,-0.0301184266778305,0.053625,0.000375,TRUE,0,59,"raw","std"
"IMDS","Centers-Euclidean",0.593402724665392,-0.0469504461440409,0.598631934986995,-0.056408096788331,0.055125,-0.00275,TRUE,0,59,"raw","std"
"Int-UMAP","Int-Euclidean",0.838913639260676,0.037327597195666,0.897297970318236,0.0309688672265306,0.502,-0.019,FALSE,0,59,"raw","std"
"Int-UMAP","Hausdorff",0.838334369024857,0.0357815487571702,0.897019546405777,0.0274230276600235,0.494875,-0.026,FALSE,0,59,"raw","std"
"Int-UMAP","Ichino-Yaguchi",0.839416826003824,0.0366873804971319,0.898966439018278,0.0272843144856487,0.50075,-0.027375,FALSE,0,59,"raw","std"
"Int-UMAP","Wasserstein",0.838708811344806,0.0373054493307839,0.898150770857867,0.0281543770570753,0.50025,-0.0275,FALSE,0,59,"raw","std"
"Int-UMAP","Centers-Euclidean",0.838484145952836,0.0376703314212874,0.897952874838722,0.0286810388770921,0.49975,-0.027875,FALSE,0,59,"raw","std"
"C-PCA","Int-Euclidean",0.92010707456979,0.121517208413002,0.923023654734798,0.125224489579191,0.380625,0.116375,FALSE,0,60,"raw","std"
"C-PCA","Hausdorff",0.919197100063735,0.120285532186106,0.921879118842038,0.125135185236364,0.37475,0.102125,FALSE,0,60,"raw","std"
"C-PCA","Ichino-Yaguchi",0.919881851497769,0.12038862332696,0.922687496449458,0.124642584949864,0.376625,0.109625,FALSE,0,60,"raw","std"
"C-PCA","Wasserstein",0.919867909496495,0.120376035691523,0.922709649166354,0.124563009092288,0.37625,0.108875,FALSE,0,60,"raw","std"
"C-PCA","Centers-Euclidean",0.919919694072658,0.120307839388145,0.922809577200172,0.124369166128861,0.37675,0.1085,FALSE,0,60,"raw","std"
"V-PCA","Int-Euclidean",0.920089627151052,0.121558476736775,0.923011510708094,0.12525352746887,0.3805,0.11625,FALSE,0,60,"raw","std"
"V-PCA","Hausdorff",0.919186663479924,0.120321383046526,0.921836494637893,0.125230542773604,0.37475,0.102375,FALSE,0,60,"raw","std"
"V-PCA","Ichino-Yaguchi",0.9198910930529,0.12037810707457,0.922652663819238,0.124714058534428,0.377,0.109875,FALSE,0,60,"raw","std"
"V-PCA","Wasserstein",0.919913081580625,0.120298438495857,0.922731153402865,0.124523877000864,0.376375,0.108875,FALSE,0,60,"raw","std"
"V-PCA","Centers-Euclidean",0.919900573613767,0.120354365838113,0.922687830179087,0.124615335552454,0.377125,0.109125,FALSE,0,60,"raw","std"
"MR-PCA","Int-Euclidean",0.911126035691523,0.130211281070746,0.915080305904468,0.135489381341609,0.35175,0.106375,FALSE,0,60,"raw","std"
"MR-PCA","Hausdorff",0.909802262587635,0.129780433397068,0.9142574097787,0.134652432852746,0.344875,0.089875,FALSE,0,60,"raw","std"
"MR-PCA","Ichino-Yaguchi",0.91059902804334,0.129474665391969,0.914520204268976,0.135094234585018,0.34825,0.093625,FALSE,0,60,"raw","std"
"MR-PCA","Wasserstein",0.910633205863607,0.129356915232632,0.914715497090389,0.134675535899414,0.34825,0.0935,FALSE,0,60,"raw","std"
"MR-PCA","Centers-Euclidean",0.910599187380497,0.129470203951562,0.914576815049897,0.134959649209003,0.348375,0.09375,FALSE,0,60,"raw","std"
"SPCA","Int-Euclidean",0.910444391332059,0.130760038240918,0.912779940836241,0.139345485399403,0.3475,0.105,FALSE,0,60,"raw","std"
"SPCA","Hausdorff",0.909490917782027,0.130107711918419,0.911430687618661,0.13999981149074,0.341375,0.09475,FALSE,0,60,"raw","std"
"SPCA","Ichino-Yaguchi",0.910306485022307,0.129793021032505,0.912057435807479,0.139751425590618,0.345375,0.10125,FALSE,0,60,"raw","std"
"SPCA","Wasserstein",0.910235261312938,0.129884799235182,0.911994205984495,0.139841692311603,0.345125,0.10125,FALSE,0,60,"raw","std"
"SPCA","Centers-Euclidean",0.910268642447419,0.129861057998725,0.91199069340018,0.13985899763229,0.3455,0.101125,FALSE,0,60,"raw","std"
"IMDS","Int-Euclidean",0.557413639260676,-0.04414913957935,0.563054338135457,-0.0506097272313653,0.02925,0.000625000000000001,TRUE,0,60,"raw","std"
"IMDS","Hausdorff",0.60130696303378,0.000582058636073857,0.617194855752885,-0.0188650249813154,0.04725,-0.00425,TRUE,0,60,"raw","std"
"IMDS","Ichino-Yaguchi",0.610190487571702,0.00476242829827911,0.624010945969322,-0.0176453067335679,0.046875,-0.00525,TRUE,0,60,"raw","std"
"IMDS","Wasserstein",0.597595363288719,-0.0111598151688974,0.614947674179571,-0.0375194625148909,0.046375,-0.00475,TRUE,0,60,"raw","std"
"IMDS","Centers-Euclidean",0.58742511153601,-0.052904397705545,0.606007117333452,-0.0854974123905345,0.044,-0.00325,TRUE,0,60,"raw","std"
"Int-UMAP","Int-Euclidean",0.823607472912683,0.017505258126195,0.893239012703648,0.00729697659295017,0.464625,-0.03925,FALSE,0,60,"raw","std"
"Int-UMAP","Hausdorff",0.820844327597196,0.0172036328871893,0.890939180216729,0.00491688191694641,0.45925,-0.046,FALSE,0,60,"raw","std"
"Int-UMAP","Ichino-Yaguchi",0.822860579987253,0.0175589547482473,0.893634249236708,0.00593778430992219,0.463,-0.04675,FALSE,0,60,"raw","std"
"Int-UMAP","Wasserstein",0.822971319311663,0.0161548757170172,0.893405860245376,0.0052048283192429,0.462875,-0.047,FALSE,0,60,"raw","std"
"Int-UMAP","Centers-Euclidean",0.823017527087317,0.0167718291905672,0.893552622701189,0.00549564842152922,0.461875,-0.0455,FALSE,0,60,"raw","std"
"C-PCA","Int-Euclidean",0.920559034416826,0.116132090503505,0.922347291719019,0.123269305011566,0.358,0.10275,FALSE,0,61,"raw","std"
"C-PCA","Hausdorff",0.919857393244105,0.115679094964946,0.921646409491416,0.122901083945306,0.3535,0.086375,FALSE,0,61,"raw","std"
"C-PCA","Ichino-Yaguchi",0.920189531548757,0.115790152963671,0.922268041807601,0.12230517930472,0.355625,0.09025,FALSE,0,61,"raw","std"
"C-PCA","Wasserstein",0.920223550031867,0.115769598470363,0.922205750266003,0.122437829048885,0.356,0.09,FALSE,0,61,"raw","std"
"C-PCA","Centers-Euclidean",0.920200605481198,0.115768323773104,0.922329234280503,0.122162988944828,0.35575,0.090375,FALSE,0,61,"raw","std"
"V-PCA","Int-Euclidean",0.92053712555768,0.116187061822817,0.922316467682774,0.123337358133987,0.358,0.10275,FALSE,0,61,"raw","std"
"V-PCA","Hausdorff",0.919950685149777,0.115500159337157,0.921662211002936,0.122876725307547,0.35375,0.086375,FALSE,0,61,"raw","std"
"V-PCA","Ichino-Yaguchi",0.920226736775016,0.11572275334608,0.922390905703403,0.122067031547238,0.35575,0.09025,FALSE,0,61,"raw","std"
"V-PCA","Wasserstein",0.920302501593372,0.11562189292543,0.922282408281715,0.122292505468901,0.35625,0.09025,FALSE,0,61,"raw","std"
"V-PCA","Centers-Euclidean",0.920226577437859,0.11572402804334,0.922372077274808,0.122084685951249,0.35575,0.09025,FALSE,0,61,"raw","std"
"MR-PCA","Int-Euclidean",0.915128983428936,0.121406787762906,0.917265910842626,0.129768361143141,0.346875,0.100875,FALSE,0,61,"raw","std"
"MR-PCA","Hausdorff",0.914477055449331,0.120487571701721,0.91658610838583,0.129012426428077,0.342125,0.09,FALSE,0,61,"raw","std"
"MR-PCA","Ichino-Yaguchi",0.914597673677502,0.120706819630338,0.916431673133984,0.129753395555037,0.343125,0.089875,FALSE,0,61,"raw","std"
"MR-PCA","Wasserstein",0.91464292543021,0.120703951561504,0.916515659660434,0.129642281927626,0.343625,0.09025,FALSE,0,61,"raw","std"
"MR-PCA","Centers-Euclidean",0.914657504780115,0.120611695347355,0.916557559575324,0.129540655178008,0.343375,0.090375,FALSE,0,61,"raw","std"
"SPCA","Int-Euclidean",0.915329907584449,0.120464149139579,0.919278731050341,0.12529398594898,0.34325,0.093625,FALSE,0,61,"raw","std"
"SPCA","Hausdorff",0.914761392606756,0.119630497131931,0.918534582642204,0.124939832919381,0.341375,0.0835,FALSE,0,61,"raw","std"
"SPCA","Ichino-Yaguchi",0.915077676864245,0.119755417463352,0.918786013052176,0.12513273717493,0.3415,0.08675,FALSE,0,61,"raw","std"
"SPCA","Wasserstein",0.915099187380497,0.119766889738687,0.918765163800046,0.125171547478488,0.341625,0.085875,FALSE,0,61,"raw","std"
"SPCA","Centers-Euclidean",0.91505321861058,0.119806564690886,0.918710402819553,0.125265052123237,0.341375,0.0865,FALSE,0,61,"raw","std"
"IMDS","Int-Euclidean",0.56147402804334,-0.0418170809432761,0.56563781692373,-0.0432244250936704,0.035125,0.000750000000000001,TRUE,0,61,"raw","std"
"IMDS","Hausdorff",0.593663798597833,-0.0124993626513703,0.603758896826749,-0.0184595999918796,0.047875,0.000375,TRUE,0,61,"raw","std"
"IMDS","Ichino-Yaguchi",0.597864404079031,-0.00124506054811979,0.606526682760751,-0.0137608190241157,0.045625,-5e-04,TRUE,0,61,"raw","std"
"IMDS","Wasserstein",0.59080385595921,-0.022057361376673,0.601141759219596,-0.0299534032404145,0.047,0.000375,TRUE,0,61,"raw","std"
"IMDS","Centers-Euclidean",0.586630736137667,-0.048624442319949,0.593041826899538,-0.0548785251871403,0.04475,-0.00125,TRUE,0,61,"raw","std"
"Int-UMAP","Int-Euclidean",0.769379063097514,0.0057731038878267,0.853824422880179,0.00891188467293472,0.437125,-0.033125,FALSE,0,61,"raw","std"
"Int-UMAP","Hausdorff",0.767586201402167,0.00238559592096876,0.85342483869237,0.00245553719082989,0.433125,-0.045625,FALSE,0,61,"raw","std"
"Int-UMAP","Ichino-Yaguchi",0.771991794136393,0.00353107074569792,0.857737325268549,0.00338455454067629,0.43875,-0.042,FALSE,0,61,"raw","std"
"Int-UMAP","Wasserstein",0.770161567877629,0.00274952198852774,0.855769050715985,0.00396840972905674,0.435625,-0.041625,FALSE,0,61,"raw","std"
"Int-UMAP","Centers-Euclidean",0.768638463989802,0.00674665391969409,0.854264864530934,0.00743545157180045,0.4345,-0.0375,FALSE,0,61,"raw","std"
"C-PCA","Int-Euclidean",0.915690089228808,0.129896749521989,0.918349241574361,0.13453676770763,0.39375,0.13025,FALSE,0,62,"raw","std"
"C-PCA","Hausdorff",0.914724506054812,0.129106118546845,0.916785680303478,0.135074576950248,0.385,0.102625,FALSE,0,62,"raw","std"
"C-PCA","Ichino-Yaguchi",0.914689690885915,0.130363766730402,0.917374034977595,0.134967615004723,0.38725,0.112875,FALSE,0,62,"raw","std"
"C-PCA","Wasserstein",0.91473701402167,0.130254780114723,0.917205756983244,0.135250041113784,0.38725,0.112625,FALSE,0,62,"raw","std"
"C-PCA","Centers-Euclidean",0.914688575525813,0.130361536010198,0.917350961465466,0.134968064313559,0.38725,0.112,FALSE,0,62,"raw","std"
"V-PCA","Int-Euclidean",0.915713033779477,0.129860101975781,0.918316868094356,0.134608581205951,0.394125,0.13075,FALSE,0,62,"raw","std"
"V-PCA","Hausdorff",0.914589945825366,0.129391172721479,0.916778224058524,0.135103175980133,0.385375,0.102125,FALSE,0,62,"raw","std"
"V-PCA","Ichino-Yaguchi",0.914782026768642,0.130194072657744,0.917447025166072,0.134832051257118,0.388,0.11375,FALSE,0,62,"raw","std"
"V-PCA","Wasserstein",0.914768961121734,0.130204588910134,0.917319712003911,0.135039073448838,0.38775,0.112875,FALSE,0,62,"raw","std"
"V-PCA","Centers-Euclidean",0.914780672402804,0.130191363926068,0.917395734440608,0.134891410349517,0.388,0.113,FALSE,0,62,"raw","std"
"MR-PCA","Int-Euclidean",0.906335086042065,0.139906309751434,0.907894298251675,0.149568196935368,0.356,0.1035,FALSE,0,62,"raw","std"
"MR-PCA","Hausdorff",0.905089627151052,0.139663001912046,0.90712747776657,0.148556555592916,0.351625,0.0875,FALSE,0,62,"raw","std"
"MR-PCA","Ichino-Yaguchi",0.90592511153601,0.139137029955386,0.907558962135399,0.148726276408143,0.352125,0.091,FALSE,0,62,"raw","std"
"MR-PCA","Wasserstein",0.905896590184831,0.139195347355003,0.907547684846124,0.148704400377633,0.35175,0.08925,FALSE,0,62,"raw","std"
"MR-PCA","Centers-Euclidean",0.905924553855959,0.139137507966858,0.907507561481741,0.148784651797807,0.352125,0.089,FALSE,0,62,"raw","std"
"SPCA","Int-Euclidean",0.905861297004461,0.140660452517527,0.906154952522109,0.152845275181724,0.35175,0.104125,FALSE,0,62,"raw","std"
"SPCA","Hausdorff",0.904999920331421,0.139854206500956,0.905872496345394,0.151070505704666,0.347875,0.081875,FALSE,0,62,"raw","std"
"SPCA","Ichino-Yaguchi",0.905545092415551,0.140000318674315,0.905798212181588,0.152289702566507,0.34975,0.093875,FALSE,0,62,"raw","std"
"SPCA","Wasserstein",0.905584847036329,0.139917941363926,0.905822000386913,0.152180643135593,0.3495,0.09325,FALSE,0,62,"raw","std"
"SPCA","Centers-Euclidean",0.905520873167623,0.140044614404079,0.905788292308259,0.15225536125454,0.349875,0.093,FALSE,0,62,"raw","std"
"IMDS","Int-Euclidean",0.587706421287444,-0.0981088272785213,0.592908858459571,-0.119597418003163,0.0415,-0.003,TRUE,0,62,"raw","std"
"IMDS","Hausdorff",0.617756293817718,-0.0230336201402167,0.62766004201624,-0.0514640627140455,0.0555,-0.006375,TRUE,0,62,"raw","std"
"IMDS","Ichino-Yaguchi",0.630285452517527,-0.0288293499043977,0.638269368878674,-0.0493269645778305,0.0585,-0.00475,TRUE,0,62,"raw","std"
"IMDS","Wasserstein",0.619826402166985,-0.0509348311026131,0.629547226453018,-0.0782488937662462,0.057625,-0.009625,TRUE,0,62,"raw","std"
"IMDS","Centers-Euclidean",0.618106277884003,-0.096399936265137,0.624363117732478,-0.120701982682396,0.05575,-0.00875,TRUE,0,62,"raw","std"
"Int-UMAP","Int-Euclidean",0.839707217973231,0.0581193435309114,0.90052345854869,0.0364174192536364,0.48775,-0.03375,FALSE,0,62,"raw","std"
"Int-UMAP","Hausdorff",0.84040901848311,0.0535968769917144,0.901848770450483,0.0295993845556496,0.4885,-0.03625,FALSE,0,62,"raw","std"
"Int-UMAP","Ichino-Yaguchi",0.842851657106437,0.052772466539197,0.904610656193911,0.0291127238035676,0.491875,-0.040875,FALSE,0,62,"raw","std"
"Int-UMAP","Wasserstein",0.841130815806246,0.0547705544933078,0.90287616543078,0.0310994604284943,0.490125,-0.04325,FALSE,0,62,"raw","std"
"Int-UMAP","Centers-Euclidean",0.841716061185468,0.0537938177182918,0.902668131707752,0.031661973980263,0.48725,-0.03925,FALSE,0,62,"raw","std"
"C-PCA","Int-Euclidean",0.920672323135755,0.115646112173359,0.920916692703975,0.125953328220553,0.361875,0.1085,FALSE,0,63,"raw","std"
"C-PCA","Hausdorff",0.919007807520714,0.116401529636711,0.919884688096502,0.125843643553043,0.357875,0.090125,FALSE,0,63,"raw","std"
"C-PCA","Ichino-Yaguchi",0.920295331421287,0.115236615678776,0.920857494185641,0.125023405215923,0.359625,0.094125,FALSE,0,63,"raw","std"
"C-PCA","Wasserstein",0.920268323773104,0.115262906309751,0.920843959370028,0.125007631213107,0.359625,0.093875,FALSE,0,63,"raw","std"
"C-PCA","Centers-Euclidean",0.92025804652645,0.115264340344168,0.920871279031919,0.124952190938215,0.3595,0.094,FALSE,0,63,"raw","std"
"V-PCA","Int-Euclidean",0.920637029955386,0.115721159974506,0.921006013040235,0.125779774312619,0.361875,0.108375,FALSE,0,63,"raw","std"
"V-PCA","Hausdorff",0.919049155513066,0.116323932441045,0.91984847267409,0.125917452818521,0.357875,0.09025,FALSE,0,63,"raw","std"
"V-PCA","Ichino-Yaguchi",0.92028895793499,0.115258285532186,0.92097474619915,0.124799354923017,0.359625,0.09425,FALSE,0,63,"raw","std"
"V-PCA","Wasserstein",0.920244821542384,0.115317240280433,0.920910634604909,0.124882074023236,0.3595,0.09375,FALSE,0,63,"raw","std"
"V-PCA","Centers-Euclidean",0.920251354365838,0.115285372848948,0.920950786970718,0.124801673331023,0.3595,0.09425,FALSE,0,63,"raw","std"
"MR-PCA","Int-Euclidean",0.915453871892925,0.123854843849586,0.918858529408554,0.128658290244893,0.355375,0.107,FALSE,0,63,"raw","std"
