"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","level","rep"
"Int-UMAP","Hausdorff",0.808364967779731,0.0412384299941417,0.827575484241791,0.0392136116882154,0.247666666666667,-0.00533333333333334,FALSE,0,"L1",21
"Int-UMAP","Ichino-Yaguchi",0.784536613942589,0.0307205623901581,0.808757777858631,0.0261458988188693,0.237666666666667,0.001,FALSE,0,"L1",21
"Int-UMAP","Wasserstein",0.787633860574107,0.0549630931458699,0.809846912951387,0.0488837372960939,0.234666666666667,0.00366666666666667,FALSE,0,"L1",21
"Int-UMAP","Centers-Euclidean",0.784834212067955,0.0818394844756885,0.792818522798293,0.0927818079127789,0.212333333333333,0.0156666666666667,FALSE,0,"L1",21
"C-PCA","CR-Euclidean",0.837272993555946,0.132544815465729,0.842284272893897,0.150031044653671,0.239,0.0533333333333333,FALSE,0,"L1",21
"V-PCA","CR-Euclidean",0.837026947861746,0.133025190392501,0.840881131921663,0.153059622407233,0.239333333333333,0.0543333333333333,FALSE,0,"L1",21
"MR-PCA","CR-Euclidean",0.827423550087873,0.130760398359695,0.827973723806361,0.152853169780113,0.206,0.0426666666666667,FALSE,0,"L1",21
"SPCA","CR-Euclidean",0.837272993555946,0.132544815465729,0.842284272893897,0.150031044653671,0.239,0.0533333333333333,FALSE,0,"L1",21
"IMDS","CR-Euclidean",0.52397539543058,-0.00730404217926184,0.519183653182921,-0.0107879004759556,0.0396666666666667,-0.000333333333333335,FALSE,0,"L1",21
"Int-UMAP","CR-Euclidean",0.789956649091974,0.038638547158758,0.81451961614672,0.0369689290945453,0.244666666666667,-0.00333333333333333,FALSE,0,"L1",21
"C-PCA","Int-Euclidean",0.83864733450498,0.130374926772115,0.844580722163552,0.142077469475393,0.244,0.0443333333333333,FALSE,0,"L1",22
"C-PCA","Hausdorff",0.876643819566491,0.100198008201523,0.8759932861446,0.110321374033731,0.279666666666667,0.0436666666666667,FALSE,0,"L1",22
"C-PCA","Ichino-Yaguchi",0.830813708260105,0.128893966022261,0.831557182910303,0.145436291602361,0.205333333333333,0.039,FALSE,0,"L1",22
"C-PCA","Wasserstein",0.836281780902168,0.131448154657293,0.838057727212645,0.144375997395086,0.212666666666667,0.0416666666666667,FALSE,0,"L1",22
"C-PCA","Centers-Euclidean",0.835108963093146,0.132952548330404,0.837492573892248,0.146388373192292,0.219333333333333,0.039,FALSE,0,"L1",22
"V-PCA","Int-Euclidean",0.838855301698887,0.129933216168717,0.844888938066208,0.141462867619008,0.244333333333333,0.045,FALSE,0,"L1",22
"V-PCA","Hausdorff",0.876521968365554,0.100437024018746,0.875884448704091,0.110554474524486,0.28,0.0433333333333333,FALSE,0,"L1",22
"V-PCA","Ichino-Yaguchi",0.830821323960164,0.12886467486819,0.831587391651902,0.14534761737426,0.205666666666667,0.0393333333333333,FALSE,0,"L1",22
"V-PCA","Wasserstein",0.836110134739309,0.131746924428823,0.838020103493437,0.144409039333616,0.212333333333333,0.041,FALSE,0,"L1",22
"V-PCA","Centers-Euclidean",0.834843585237258,0.133464557703573,0.8374886622229,0.146410056244831,0.218666666666667,0.038,FALSE,0,"L1",22
"MR-PCA","Int-Euclidean",0.831423550087873,0.124107791446983,0.833001492360193,0.13734824127631,0.204,0.0526666666666667,FALSE,0,"L1",22
"MR-PCA","Hausdorff",0.824787346221441,0.12504510837727,0.830039990985352,0.130117187350079,0.202,0.0293333333333333,FALSE,0,"L1",22
"MR-PCA","Ichino-Yaguchi",0.834123608670182,0.131148213239602,0.836104505435578,0.141972663449211,0.215666666666667,0.029,FALSE,0,"L1",22
"MR-PCA","Wasserstein",0.834286467486819,0.13223784417106,0.836701494033553,0.145358446618993,0.214333333333333,0.04,FALSE,0,"L1",22
"MR-PCA","Centers-Euclidean",0.835108963093146,0.132952548330404,0.837492573892248,0.146388373192292,0.219333333333333,0.039,FALSE,0,"L1",22
"SPCA","Int-Euclidean",0.83864733450498,0.130374926772115,0.844580722163552,0.142077469475393,0.244,0.0443333333333333,FALSE,0,"L1",22
"SPCA","Hausdorff",0.876643819566491,0.100198008201523,0.8759932861446,0.110321374033731,0.279666666666667,0.0436666666666667,FALSE,0,"L1",22
"SPCA","Ichino-Yaguchi",0.830813708260105,0.128893966022261,0.831557182910303,0.145436291602361,0.205333333333333,0.039,FALSE,0,"L1",22
"SPCA","Wasserstein",0.836281780902168,0.131448154657293,0.838057727212645,0.144375997395086,0.212666666666667,0.0416666666666667,FALSE,0,"L1",22
"SPCA","Centers-Euclidean",0.835108963093146,0.132952548330404,0.837492573892248,0.146388373192292,0.219333333333333,0.039,FALSE,0,"L1",22
"IMDS","Int-Euclidean",0.476441710603398,-0.0249724663151728,0.463562042407224,-0.0498373156982751,0.027,-0.00766666666666667,FALSE,0,"L1",22
"IMDS","Hausdorff",0.549386643233743,-0.0255196250732279,0.543151041558723,-0.0237107679752184,0.047,-0.00233333333333333,FALSE,0,"L1",22
"IMDS","Ichino-Yaguchi",0.510797305213825,0.00499004100761569,0.50204398386636,0.0102093710272109,0.033,0.000666666666666666,FALSE,0,"L1",22
"IMDS","Wasserstein",0.510427650849443,0.00649091974223781,0.498283550893075,0.00887812309876057,0.0313333333333333,0.000666666666666666,FALSE,0,"L1",22
"IMDS","Centers-Euclidean",0.500598125366139,0.00659285295840661,0.489501659772887,0.00412270912885071,0.027,0.00133333333333333,FALSE,0,"L1",22
"Int-UMAP","Int-Euclidean",0.769053895723492,0.142960749853544,0.779644484062634,0.170043940266905,0.197666666666667,0.0283333333333333,FALSE,0,"L1",22
"Int-UMAP","Hausdorff",0.812674868189807,0.0636110134739308,0.824326712357053,0.0722110173671671,0.247333333333333,0.027,FALSE,0,"L1",22
"Int-UMAP","Ichino-Yaguchi",0.791780902167545,0.0627603983596954,0.807132944407779,0.0747403522006901,0.227333333333333,0.0243333333333333,FALSE,0,"L1",22
"Int-UMAP","Wasserstein",0.7961640304628,0.083908611599297,0.808804823051461,0.0902823494517752,0.226666666666667,0.0253333333333333,FALSE,0,"L1",22
"Int-UMAP","Centers-Euclidean",0.790349150556532,0.099320445225542,0.796439436750318,0.116947273675463,0.212,0.0423333333333333,FALSE,0,"L1",22
"C-PCA","CR-Euclidean",0.842959578207381,0.129886350322203,0.842667413844638,0.145677061912607,0.226666666666667,0.0416666666666667,FALSE,0,"L1",22
"V-PCA","CR-Euclidean",0.843019917984769,0.129775043936731,0.842635917844504,0.145786564091275,0.227,0.042,FALSE,0,"L1",22
"MR-PCA","CR-Euclidean",0.831934973637961,0.128875219683656,0.833898154284652,0.139595496851858,0.210666666666667,0.0393333333333333,FALSE,0,"L1",22
"SPCA","CR-Euclidean",0.842959578207381,0.129886350322203,0.842667413844638,0.145677061912607,0.226666666666667,0.0416666666666667,FALSE,0,"L1",22
"IMDS","CR-Euclidean",0.522219683655536,0.0108810779144698,0.512035900312611,0.00819134418806228,0.0376666666666667,-0.002,FALSE,0,"L1",22
"Int-UMAP","CR-Euclidean",0.797364967779731,0.0673462214411247,0.81279749527276,0.0796303180779764,0.235666666666667,0.0293333333333333,FALSE,0,"L1",22
"C-PCA","Int-Euclidean",0.8318359695372,0.140384299941418,0.835076760370184,0.156953024504889,0.226333333333333,0.046,FALSE,0,"L1",23
"C-PCA","Hausdorff",0.879997656707674,0.100161687170474,0.877581279591786,0.116876677868963,0.284666666666667,0.0616666666666667,FALSE,0,"L1",23
"C-PCA","Ichino-Yaguchi",0.829708260105448,0.134804920913884,0.829741847477748,0.154349613584485,0.215666666666667,0.0433333333333333,FALSE,0,"L1",23
"C-PCA","Wasserstein",0.838681312243702,0.138447568834212,0.836650666895103,0.158926738025464,0.226333333333333,0.0526666666666667,FALSE,0,"L1",23
"C-PCA","Centers-Euclidean",0.837741066198008,0.137157586408905,0.836609207498553,0.15627779791438,0.227333333333333,0.0493333333333333,FALSE,0,"L1",23
"V-PCA","Int-Euclidean",0.832172817809022,0.139738722905682,0.834963240593917,0.157175126879785,0.227666666666667,0.0463333333333333,FALSE,0,"L1",23
"V-PCA","Hausdorff",0.880114235500879,0.0999425893380199,0.877420147369226,0.11725985259393,0.285,0.0623333333333333,FALSE,0,"L1",23
"V-PCA","Ichino-Yaguchi",0.829546572934974,0.135072056239016,0.829340714843757,0.155069571065806,0.216666666666667,0.0446666666666667,FALSE,0,"L1",23
"V-PCA","Wasserstein",0.838868189806678,0.138179261862917,0.836576799594341,0.159214555831327,0.226666666666667,0.0543333333333333,FALSE,0,"L1",23
"V-PCA","Centers-Euclidean",0.838231985940246,0.136112478031635,0.837080968178079,0.155248066310471,0.228666666666667,0.0496666666666667,FALSE,0,"L1",23
"MR-PCA","Int-Euclidean",0.837014645577036,0.128770943175161,0.834624532706729,0.14397259805003,0.22,0.042,FALSE,0,"L1",23
"MR-PCA","Hausdorff",0.827503222026948,0.128836555360281,0.830826400789826,0.140094679899408,0.212666666666667,0.0443333333333333,FALSE,0,"L1",23
"MR-PCA","Ichino-Yaguchi",0.837385471587581,0.137268892794376,0.835956651856669,0.153751831292219,0.226333333333333,0.0496666666666667,FALSE,0,"L1",23
"MR-PCA","Wasserstein",0.837763913298184,0.138302284710018,0.835928385133016,0.156974907132395,0.228,0.0483333333333333,FALSE,0,"L1",23
"MR-PCA","Centers-Euclidean",0.837741066198008,0.137157586408905,0.836609207498553,0.15627779791438,0.227333333333333,0.0493333333333333,FALSE,0,"L1",23
"SPCA","Int-Euclidean",0.8318359695372,0.140384299941418,0.835076760370184,0.156953024504889,0.226333333333333,0.046,FALSE,0,"L1",23
"SPCA","Hausdorff",0.879997656707674,0.100161687170474,0.877581279591786,0.116876677868963,0.284666666666667,0.0616666666666667,FALSE,0,"L1",23
"SPCA","Ichino-Yaguchi",0.829708260105448,0.134804920913884,0.829741847477748,0.154349613584485,0.215666666666667,0.0433333333333333,FALSE,0,"L1",23
"SPCA","Wasserstein",0.838681312243702,0.138447568834212,0.836650666895103,0.158926738025464,0.226333333333333,0.0526666666666667,FALSE,0,"L1",23
"SPCA","Centers-Euclidean",0.837741066198008,0.137157586408905,0.836609207498553,0.15627779791438,0.227333333333333,0.0493333333333333,FALSE,0,"L1",23
"IMDS","Int-Euclidean",0.480581136496778,-0.0163374340949033,0.46612384117947,-0.0182213940372835,0.0283333333333333,0,FALSE,0,"L1",23
"IMDS","Hausdorff",0.544657879320445,-0.0389443468072642,0.547100452068003,-0.0429724357802299,0.049,0.00133333333333333,FALSE,0,"L1",23
"IMDS","Ichino-Yaguchi",0.508925600468658,0.00292208553016993,0.507376296143459,-0.00944692557066545,0.0373333333333333,0.00366666666666667,FALSE,0,"L1",23
"IMDS","Wasserstein",0.508742823667252,0.00394376098418281,0.506000115446442,-0.00321992716127789,0.0366666666666667,0.000333333333333335,FALSE,0,"L1",23
"IMDS","Centers-Euclidean",0.501555360281195,0.0089338019917985,0.49953840766503,0.00343238545970487,0.0313333333333333,0.00133333333333333,FALSE,0,"L1",23
"Int-UMAP","Int-Euclidean",0.749446397188049,0.152036321031049,0.756423700264191,0.184837698728692,0.201333333333333,0.0393333333333333,FALSE,0,"L1",23
"Int-UMAP","Hausdorff",0.801724663151728,0.0636953719976567,0.815415394568153,0.0776725444564752,0.248333333333333,0.0323333333333333,FALSE,0,"L1",23
"Int-UMAP","Ichino-Yaguchi",0.776955477445811,0.0714504979496192,0.789411594660786,0.0818658877716273,0.225333333333333,0.035,FALSE,0,"L1",23
"Int-UMAP","Wasserstein",0.780777387229057,0.0791997656707674,0.788550091704697,0.0970559391744628,0.222666666666667,0.0386666666666667,FALSE,0,"L1",23
"Int-UMAP","Centers-Euclidean",0.771520210896309,0.104291739894552,0.779793971853482,0.110892047904747,0.200333333333333,0.0376666666666667,FALSE,0,"L1",23
"C-PCA","CR-Euclidean",0.843553602811951,0.134821323960164,0.843004456816045,0.153696427746263,0.232333333333333,0.051,FALSE,0,"L1",23
"V-PCA","CR-Euclidean",0.843393087287639,0.135207967193907,0.842917375349698,0.153881416853308,0.232666666666667,0.0503333333333333,FALSE,0,"L1",23
"MR-PCA","CR-Euclidean",0.835062097246631,0.13393438781488,0.834129967516871,0.150604379012512,0.221,0.0503333333333333,FALSE,0,"L1",23
"SPCA","CR-Euclidean",0.843553602811951,0.134821323960164,0.843004456816045,0.153696427746263,0.232333333333333,0.051,FALSE,0,"L1",23
"IMDS","CR-Euclidean",0.517195079086116,-0.00228705330990042,0.51504444534509,-0.00360870687242537,0.0406666666666667,0.003,FALSE,0,"L1",23
"Int-UMAP","CR-Euclidean",0.784196250732279,0.0722542472173404,0.796611220902929,0.0903448686128911,0.235333333333333,0.0423333333333333,FALSE,0,"L1",23
"C-PCA","Int-Euclidean",0.848925014645577,0.106801405975395,0.849520462037541,0.125647309890644,0.243333333333333,0.0606666666666667,FALSE,0,"L1",24
"C-PCA","Hausdorff",0.875255418863503,0.101100175746925,0.874285586097178,0.116572890995377,0.283666666666667,0.0583333333333333,FALSE,0,"L1",24
"C-PCA","Ichino-Yaguchi",0.826833040421793,0.131824253075571,0.826045369837744,0.156116136050562,0.216,0.0476666666666667,FALSE,0,"L1",24
"C-PCA","Wasserstein",0.83177445811365,0.143096660808436,0.830433257295271,0.161811609521445,0.214333333333333,0.0443333333333333,FALSE,0,"L1",24
"C-PCA","Centers-Euclidean",0.829710603397774,0.143985940246046,0.82986699019304,0.161030493059166,0.203333333333333,0.043,FALSE,0,"L1",24
"V-PCA","Int-Euclidean",0.848800234329233,0.107573520796719,0.849362843101991,0.126108087038635,0.242333333333333,0.059,FALSE,0,"L1",24
"V-PCA","Hausdorff",0.875056239015817,0.101500878734622,0.873768089743643,0.117671716987959,0.281333333333333,0.056,FALSE,0,"L1",24
"V-PCA","Ichino-Yaguchi",0.827570591681312,0.130972466315173,0.825848714038702,0.157020264381564,0.216,0.049,FALSE,0,"L1",24
"V-PCA","Wasserstein",0.832495020503808,0.141763327475102,0.830097918387041,0.1625028005741,0.216,0.048,FALSE,0,"L1",24
"V-PCA","Centers-Euclidean",0.829475688342121,0.144422964264792,0.829364640811883,0.162052385972459,0.204,0.0446666666666667,FALSE,0,"L1",24
"MR-PCA","Int-Euclidean",0.827869361452841,0.137824253075571,0.827011064743194,0.1517982717729,0.192333333333333,0.0353333333333333,FALSE,0,"L1",24
"MR-PCA","Hausdorff",0.8152870533099,0.133810193321617,0.818687417704111,0.147262365703318,0.183333333333333,0.0356666666666667,FALSE,0,"L1",24
"MR-PCA","Ichino-Yaguchi",0.83025424721734,0.144138254247217,0.828912502189568,0.157770016870225,0.203333333333333,0.0353333333333333,FALSE,0,"L1",24
"MR-PCA","Wasserstein",0.829844756883421,0.145018160515524,0.828937733070938,0.15954999836502,0.201,0.0393333333333333,FALSE,0,"L1",24
"MR-PCA","Centers-Euclidean",0.829710603397774,0.143985940246046,0.82986699019304,0.161030493059166,0.203333333333333,0.043,FALSE,0,"L1",24
"SPCA","Int-Euclidean",0.848925014645577,0.106801405975395,0.849520462037541,0.125647309890644,0.243333333333333,0.0606666666666667,FALSE,0,"L1",24
"SPCA","Hausdorff",0.875255418863503,0.101100175746925,0.874285586097178,0.116572890995377,0.283666666666667,0.0583333333333333,FALSE,0,"L1",24
"SPCA","Ichino-Yaguchi",0.826833040421793,0.131824253075571,0.826045369837744,0.156116136050562,0.216,0.0476666666666667,FALSE,0,"L1",24
"SPCA","Wasserstein",0.83177445811365,0.143096660808436,0.830433257295271,0.161811609521445,0.214333333333333,0.0443333333333333,FALSE,0,"L1",24
"SPCA","Centers-Euclidean",0.829710603397774,0.143985940246046,0.82986699019304,0.161030493059166,0.203333333333333,0.043,FALSE,0,"L1",24
"IMDS","Int-Euclidean",0.503466315172818,-0.0210603397773872,0.494726791849297,-0.0357125371305387,0.0333333333333333,-0.00266666666666666,FALSE,0,"L1",24
"IMDS","Hausdorff",0.550318687756298,-0.0450943175161101,0.552266900660639,-0.0554409263471656,0.0513333333333333,-0.00166666666666667,FALSE,0,"L1",24
"IMDS","Ichino-Yaguchi",0.519642647920328,0.0173520796719391,0.516379636414326,0.0122098337340952,0.037,0.00166666666666667,FALSE,0,"L1",24
"IMDS","Wasserstein",0.520578793204452,0.011477445811365,0.519380412607427,0.00967469280423244,0.0386666666666667,-0.00166666666666667,FALSE,0,"L1",24
"IMDS","Centers-Euclidean",0.516449912126538,0.00287521968365567,0.511509981127884,0.00462708419591945,0.0346666666666667,-0.00166666666666667,FALSE,0,"L1",24
"Int-UMAP","Int-Euclidean",0.776726420620973,0.116335090802578,0.788324768496877,0.138341791473942,0.204333333333333,0.0293333333333333,FALSE,0,"L1",24
"Int-UMAP","Hausdorff",0.807861745752783,0.0533075571177505,0.818622084535964,0.06246096659069,0.230666666666667,0.0243333333333333,FALSE,0,"L1",24
"Int-UMAP","Ichino-Yaguchi",0.775298183948448,0.0450966608084359,0.792249068637362,0.0588984168024928,0.207,0.00233333333333333,FALSE,0,"L1",24
"Int-UMAP","Wasserstein",0.784107205623902,0.0730603397773872,0.795759390424362,0.0831054125805611,0.205333333333333,0.0146666666666667,FALSE,0,"L1",24
"Int-UMAP","Centers-Euclidean",0.782751611013474,0.101592267135325,0.78649490477434,0.123020438165304,0.189333333333333,0.0323333333333333,FALSE,0,"L1",24
"C-PCA","CR-Euclidean",0.839328646748682,0.135575864089045,0.838744293499245,0.156543507419506,0.236,0.0476666666666666,FALSE,0,"L1",24
"V-PCA","CR-Euclidean",0.839500878734622,0.135425893380199,0.8380992050315,0.157906041026779,0.236,0.0483333333333333,FALSE,0,"L1",24
"MR-PCA","CR-Euclidean",0.826671353251318,0.140592852958407,0.826163720863398,0.153510592748398,0.197,0.0353333333333333,FALSE,0,"L1",24
"SPCA","CR-Euclidean",0.839328646748682,0.135575864089045,0.838744293499245,0.156543507419506,0.236,0.0476666666666666,FALSE,0,"L1",24
"IMDS","CR-Euclidean",0.526908611599297,-0.000926772114821395,0.523476463126299,0.000196748678161218,0.0473333333333333,0.008,FALSE,0,"L1",24
"Int-UMAP","CR-Euclidean",0.784363210310486,0.0571177504393673,0.799259235293206,0.0682088116032272,0.215333333333333,0.0123333333333333,FALSE,0,"L1",24
"C-PCA","Int-Euclidean",0.835676625659051,0.140510837727006,0.836976724799784,0.160334113057376,0.232,0.0556666666666667,FALSE,0,"L1",25
"C-PCA","Hausdorff",0.879877562975981,0.0996824838898652,0.878515780929936,0.114789383164439,0.275666666666667,0.056,FALSE,0,"L1",25
"C-PCA","Ichino-Yaguchi",0.833130638547159,0.133286467486819,0.831952117973982,0.154166841294763,0.205666666666667,0.0503333333333333,FALSE,0,"L1",25
"C-PCA","Wasserstein",0.838988283538371,0.138440538957235,0.837570372052258,0.157455574228608,0.210333333333333,0.0466666666666667,FALSE,0,"L1",25
"C-PCA","Centers-Euclidean",0.839133567662566,0.135637961335677,0.84147265984151,0.148309019729214,0.206333333333333,0.0423333333333333,FALSE,0,"L1",25
"V-PCA","Int-Euclidean",0.835506736965436,0.140906854130053,0.837496183896357,0.159290417346565,0.231333333333333,0.0536666666666667,FALSE,0,"L1",25
"V-PCA","Hausdorff",0.879915641476274,0.0995969537199766,0.878794795944575,0.114264270723135,0.275666666666667,0.0556666666666667,FALSE,0,"L1",25
"V-PCA","Ichino-Yaguchi",0.833114235500879,0.133321616871705,0.832192898262976,0.15369959791785,0.206,0.0503333333333333,FALSE,0,"L1",25
"V-PCA","Wasserstein",0.839405389572349,0.137557117750439,0.837707526110163,0.157203701409445,0.21,0.045,FALSE,0,"L1",25
"V-PCA","Centers-Euclidean",0.838866432337434,0.136151142355009,0.84157967193867,0.148120706931377,0.206,0.0426666666666667,FALSE,0,"L1",25
"MR-PCA","Int-Euclidean",0.834371411833626,0.126526069127124,0.836434280040216,0.137927214395557,0.189333333333333,0.0426666666666667,FALSE,0,"L1",25
"MR-PCA","Hausdorff",0.830512009373169,0.123039250146456,0.835686355197692,0.132943994812279,0.199,0.032,FALSE,0,"L1",25
"MR-PCA","Ichino-Yaguchi",0.838657293497364,0.133511423550088,0.840199343920325,0.146021540586717,0.206333333333333,0.0446666666666667,FALSE,0,"L1",25
"MR-PCA","Wasserstein",0.838888107791447,0.134788517867604,0.840985282420838,0.147290060567932,0.206666666666667,0.0483333333333333,FALSE,0,"L1",25
"MR-PCA","Centers-Euclidean",0.839133567662566,0.135637961335677,0.84147265984151,0.148309019729214,0.206333333333333,0.0423333333333333,FALSE,0,"L1",25
"SPCA","Int-Euclidean",0.835676625659051,0.140510837727006,0.836976724799784,0.160334113057376,0.232,0.0556666666666667,FALSE,0,"L1",25
