"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","rep"
"MR-PCA","Int-Euclidean",0.737783245459871,0.226453427065026,0.746030873019199,0.246372054100782,0.13,0.0233333333333333,FALSE,0,7
"MR-PCA","Hausdorff",0.768504393673111,0.182674868189807,0.791296468152518,0.177042842451069,0.171,0.0263333333333333,FALSE,0,7
"MR-PCA","Ichino-Yaguchi",0.719509666080844,0.257205623901582,0.735873592593497,0.265135337158111,0.148,0.036,FALSE,0,7
"MR-PCA","Wasserstein",0.7482050380785,0.225471587580551,0.757198897025918,0.241071052833174,0.164,0.0323333333333333,FALSE,0,7
"MR-PCA","Centers-Euclidean",0.835468072642062,0.138516695957821,0.838857808669936,0.148339134056501,0.222666666666667,0.0443333333333333,FALSE,0,7
"SPCA","Int-Euclidean",0.92177855887522,0.0617410661980081,0.915096794626459,0.0728196826358879,0.338333333333333,0.0683333333333333,FALSE,0,7
"SPCA","Hausdorff",0.947681312243702,0.0339566490919742,0.940588918860955,0.0402034421155069,0.367333333333333,0.056,FALSE,0,7
"SPCA","Ichino-Yaguchi",0.925496192149971,0.0617270064440538,0.92105307343146,0.0711616306994197,0.361,0.0596666666666666,FALSE,0,7
"SPCA","Wasserstein",0.920449912126538,0.0619332161687171,0.917107214588991,0.0710823150020656,0.342,0.0656666666666667,FALSE,0,7
"SPCA","Centers-Euclidean",0.835468072642062,0.138516695957821,0.838857808669936,0.148339134056501,0.222666666666667,0.0443333333333333,FALSE,0,7
"IMDS","Int-Euclidean",0.458562975981254,-0.131694200351494,0.44807208893429,-0.114825457107271,0.0286666666666667,-0.00266666666666667,TRUE,0,7
"IMDS","Hausdorff",0.548504979496192,-0.0477445811364967,0.554813900181506,-0.0729262218938958,0.0413333333333333,-0.000333333333333335,TRUE,0,7
"IMDS","Ichino-Yaguchi",0.542759226713532,-0.0346736965436438,0.548526072857451,-0.0478904357995732,0.046,-0.004,TRUE,0,7
"IMDS","Wasserstein",0.53232396016403,-0.0236332747510252,0.539557694282776,-0.0378626227251716,0.0406666666666667,-0.00766666666666667,TRUE,0,7
"IMDS","Centers-Euclidean",0.504942003514938,-0.00259871118922095,0.498378765806913,0.0119241329580709,0.0253333333333333,-0.001,TRUE,0,7
"Int-UMAP","Int-Euclidean",0.769343878148799,-0.113551259519625,0.771588077115153,-0.0907802367972332,0.165,0.000666666666666677,FALSE,0,7
"Int-UMAP","Hausdorff",0.899314001171646,-0.0156403046280024,0.899358094752975,-0.00284839840321606,0.294666666666667,0.021,FALSE,0,7
"Int-UMAP","Ichino-Yaguchi",0.868837141183363,0.0152302284710017,0.873366713781711,0.0349667085927616,0.294666666666667,0.0233333333333333,FALSE,0,7
"Int-UMAP","Wasserstein",0.85425014645577,-0.0007088459285296,0.862753763024377,0.0237200927317407,0.276333333333333,0.0233333333333333,FALSE,0,7
"Int-UMAP","Centers-Euclidean",0.593846514352665,-0.070448740480375,0.600334105381416,-0.073544569618887,0.120333333333333,-0.011,FALSE,0,7
"C-PCA","Int-Euclidean",0.931832454598711,0.0538441710603398,0.927392326618864,0.0593658167689949,0.370666666666667,0.0676666666666667,FALSE,0,8
"C-PCA","Hausdorff",0.949006444053896,0.0311353251318102,0.94240714966572,0.0362163150078993,0.377,0.0523333333333333,FALSE,0,8
"C-PCA","Ichino-Yaguchi",0.927960749853544,0.0578101933216169,0.925624510753483,0.0626834420172546,0.378666666666667,0.0546666666666667,FALSE,0,8
"C-PCA","Wasserstein",0.922789103690685,0.0556028119507909,0.921309797457507,0.0621972635815754,0.352666666666667,0.0496666666666667,FALSE,0,8
"C-PCA","Centers-Euclidean",0.844237258347979,0.132537785588752,0.844216764205094,0.145945685212247,0.222666666666667,0.0446666666666667,FALSE,0,8
"V-PCA","Int-Euclidean",0.931602226127709,0.0545600468658466,0.927384483322671,0.0594709774245403,0.37,0.0666666666666667,FALSE,0,8
"V-PCA","Hausdorff",0.949228471001757,0.0307779730521383,0.942299413725507,0.0365526832623998,0.378,0.0523333333333333,FALSE,0,8
"V-PCA","Ichino-Yaguchi",0.927968365553603,0.0581066198008201,0.92550317531448,0.062961907433139,0.377333333333333,0.0553333333333333,FALSE,0,8
"V-PCA","Wasserstein",0.922851786760398,0.0558922085530169,0.920907141913,0.0629545692151315,0.353,0.0506666666666667,FALSE,0,8
"V-PCA","Centers-Euclidean",0.842745166959578,0.135437609841828,0.843366515741936,0.147725001968884,0.223,0.0453333333333333,FALSE,0,8
"MR-PCA","Int-Euclidean",0.740252489748096,0.231504393673111,0.745577469398633,0.256028402895188,0.15,0.0276666666666667,FALSE,0,8
"MR-PCA","Hausdorff",0.75014762741652,0.200609256004687,0.764805447414069,0.215293733668435,0.158666666666667,0.036,FALSE,0,8
"MR-PCA","Ichino-Yaguchi",0.722498535442296,0.26377855887522,0.72637971470912,0.29098686597144,0.153333333333333,0.038,FALSE,0,8
"MR-PCA","Wasserstein",0.751199179847686,0.232835383714118,0.753650447209121,0.254201380045543,0.171,0.0373333333333333,FALSE,0,8
"MR-PCA","Centers-Euclidean",0.844237258347979,0.132537785588752,0.844216764205094,0.145945685212247,0.222666666666667,0.0446666666666667,FALSE,0,8
"SPCA","Int-Euclidean",0.931832454598711,0.0538441710603398,0.927392326618864,0.0593658167689949,0.370666666666667,0.0676666666666667,FALSE,0,8
"SPCA","Hausdorff",0.949006444053896,0.0311353251318102,0.94240714966572,0.0362163150078993,0.377,0.0523333333333333,FALSE,0,8
"SPCA","Ichino-Yaguchi",0.927960749853544,0.0578101933216169,0.925624510753483,0.0626834420172546,0.378666666666667,0.0546666666666667,FALSE,0,8
"SPCA","Wasserstein",0.922789103690685,0.0556028119507909,0.921309797457507,0.0621972635815754,0.352666666666667,0.0496666666666667,FALSE,0,8
"SPCA","Centers-Euclidean",0.844237258347979,0.132537785588752,0.844216764205094,0.145945685212247,0.222666666666667,0.0446666666666667,FALSE,0,8
"IMDS","Int-Euclidean",0.491731693028705,-0.075428236672525,0.483795621110303,-0.069237118548912,0.0316666666666667,-0.000333333333333333,TRUE,0,8
"IMDS","Hausdorff",0.581318101933216,-0.0944815465729351,0.58504787189375,-0.111475878371646,0.0563333333333333,-0.003,TRUE,0,8
"IMDS","Ichino-Yaguchi",0.572054481546573,-0.0706748681898066,0.569015940359631,-0.0927411237882154,0.0556666666666667,-0.00133333333333334,FALSE,0,8
"IMDS","Wasserstein",0.565349150556532,-0.0738031634446397,0.569369356921866,-0.0911994102406213,0.052,-0.006,FALSE,0,8
"IMDS","Centers-Euclidean",0.505140597539543,-0.00177270064440538,0.500754602927949,-0.00866981135406553,0.0273333333333333,0.000666666666666666,TRUE,0,8
"Int-UMAP","Int-Euclidean",0.758724077328647,-0.121731693028705,0.764317801334788,-0.11573517200215,0.157,0.00766666666666668,FALSE,0,8
"Int-UMAP","Hausdorff",0.893681898066784,-0.0117973052138255,0.893456368997533,-0.0102410712078876,0.274,0.00833333333333333,FALSE,0,8
"Int-UMAP","Ichino-Yaguchi",0.861545987111892,0.021493848857645,0.86928873784646,0.0225632825353635,0.278666666666667,0.0246666666666667,FALSE,0,8
"Int-UMAP","Wasserstein",0.8430820152314,0.000725248974809523,0.856333416387223,0.00502772940643487,0.255666666666667,0.0103333333333333,FALSE,0,8
"Int-UMAP","Centers-Euclidean",0.596270064440539,-0.0921089630931458,0.613570438372555,-0.09864052142491,0.114,-0.00233333333333333,FALSE,0,8
"C-PCA","Int-Euclidean",0.929706502636204,0.0553450497949619,0.923689042704898,0.0654130549354659,0.355333333333333,0.07,FALSE,0,9
"C-PCA","Hausdorff",0.949239601640305,0.0298933801991799,0.940853817784678,0.038224527364261,0.381666666666667,0.075,FALSE,0,9
"C-PCA","Ichino-Yaguchi",0.925618629173989,0.0576367896895137,0.92109158909725,0.067758820714592,0.367,0.081,FALSE,0,9
"C-PCA","Wasserstein",0.921834797891037,0.0563374340949033,0.917136729423783,0.0687357693453772,0.347666666666667,0.0766666666666666,FALSE,0,9
"C-PCA","Centers-Euclidean",0.840196250732279,0.137065026362039,0.842787303132728,0.147494735442657,0.217333333333333,0.0436666666666667,FALSE,0,9
"V-PCA","Int-Euclidean",0.929535442296426,0.0567627416520211,0.922883783812413,0.0674867278809145,0.355666666666667,0.074,FALSE,0,9
"V-PCA","Hausdorff",0.949065026362039,0.0303456356180434,0.940853329593605,0.0384303045068787,0.380333333333333,0.0733333333333333,FALSE,0,9
"V-PCA","Ichino-Yaguchi",0.926377855887522,0.0573110720562391,0.921054675404366,0.0687183832953911,0.368666666666667,0.0823333333333333,FALSE,0,9
"V-PCA","Wasserstein",0.922339191564148,0.0565612185120093,0.917324071212647,0.069293091651119,0.348333333333333,0.0793333333333333,FALSE,0,9
"V-PCA","Centers-Euclidean",0.840532513181019,0.136399531341535,0.841108566018555,0.15089707105314,0.22,0.0423333333333333,FALSE,0,9
"MR-PCA","Int-Euclidean",0.730548330404218,0.221708260105448,0.745356223660902,0.234030193850236,0.137,0.0226666666666667,FALSE,0,9
"MR-PCA","Hausdorff",0.763464557703573,0.184876391329818,0.78895337591035,0.176834822392864,0.160333333333333,0.0243333333333333,FALSE,0,9
"MR-PCA","Ichino-Yaguchi",0.724909197422378,0.257806678383128,0.746977021859446,0.249713450262771,0.143,0.0236666666666667,FALSE,0,9
"MR-PCA","Wasserstein",0.751640304628002,0.227439953134154,0.764438389902858,0.230776008878323,0.161333333333333,0.0233333333333333,FALSE,0,9
"MR-PCA","Centers-Euclidean",0.840196250732279,0.137065026362039,0.842787303132728,0.147494735442657,0.217333333333333,0.0436666666666667,FALSE,0,9
"SPCA","Int-Euclidean",0.929706502636204,0.0553450497949619,0.923689042704898,0.0654130549354659,0.355333333333333,0.07,FALSE,0,9
"SPCA","Hausdorff",0.949239601640305,0.0298933801991799,0.940853817784678,0.038224527364261,0.381666666666667,0.075,FALSE,0,9
"SPCA","Ichino-Yaguchi",0.925618629173989,0.0576367896895137,0.92109158909725,0.067758820714592,0.367,0.081,FALSE,0,9
"SPCA","Wasserstein",0.921834797891037,0.0563374340949033,0.917136729423783,0.0687357693453772,0.347666666666667,0.0766666666666666,FALSE,0,9
"SPCA","Centers-Euclidean",0.840196250732279,0.137065026362039,0.842787303132728,0.147494735442657,0.217333333333333,0.0436666666666667,FALSE,0,9
"IMDS","Int-Euclidean",0.52211482132396,-0.0329607498535442,0.510754939902604,-0.0142059364955527,0.0196666666666667,-0.003,TRUE,0,9
"IMDS","Hausdorff",0.59136086701816,-0.0793919156414762,0.597201965107234,-0.111067386794554,0.055,-0.00366666666666667,TRUE,0,9
"IMDS","Ichino-Yaguchi",0.581638547158758,-0.065758640890451,0.582238470439033,-0.0946066507897105,0.052,-0.00733333333333333,TRUE,0,9
"IMDS","Wasserstein",0.57684827182191,-0.0652677211482133,0.580884569984263,-0.0946500245707488,0.052,-0.00566666666666667,TRUE,0,9
"IMDS","Centers-Euclidean",0.5090820152314,-0.0165213825424722,0.507052669982988,-0.0260716922406635,0.0356666666666667,-0.000333333333333335,TRUE,0,9
"Int-UMAP","Int-Euclidean",0.778638547158758,-0.0935231400117164,0.767919011096829,-0.0632462664513099,0.175333333333333,0.0146666666666667,FALSE,0,9
"Int-UMAP","Hausdorff",0.913570591681312,0.00136965436438197,0.913574513539857,0.0102162947433642,0.298666666666667,0.035,FALSE,0,9
"Int-UMAP","Ichino-Yaguchi",0.880707088459285,0.0270146455770358,0.887669309806822,0.0360290937316113,0.300666666666667,0.0326666666666667,FALSE,0,9
"Int-UMAP","Wasserstein",0.867335090802578,0.00912126537785596,0.875806802528093,0.0224139421229526,0.287,0.0223333333333333,FALSE,0,9
"Int-UMAP","Centers-Euclidean",0.612204452255419,-0.0952396016403045,0.619795812548752,-0.105981797534881,0.119666666666667,-0.00633333333333334,FALSE,0,9
"C-PCA","Int-Euclidean",0.930405389572349,0.0517516110134739,0.92542309969706,0.0591331568783589,0.343333333333333,0.057,FALSE,0,10
"C-PCA","Hausdorff",0.948110134739309,0.0322507322788519,0.940928570123658,0.0380471804432499,0.359,0.0413333333333333,FALSE,0,10
"C-PCA","Ichino-Yaguchi",0.926678383128295,0.0603725834797891,0.922255058189152,0.0692787575629318,0.356,0.0476666666666667,FALSE,0,10
"C-PCA","Wasserstein",0.921546572934974,0.0576707674282366,0.917944926673854,0.0682544866371511,0.334,0.056,FALSE,0,10
"C-PCA","Centers-Euclidean",0.838662565905097,0.138862331575864,0.837477231182882,0.155667964364508,0.222333333333333,0.0493333333333333,FALSE,0,10
"V-PCA","Int-Euclidean",0.930443468072642,0.0514973637961336,0.925589077753332,0.0585632674904814,0.342666666666667,0.0596666666666667,FALSE,0,10
"V-PCA","Hausdorff",0.948411247803163,0.0315618043350908,0.941058227838773,0.0377265893574653,0.362666666666667,0.0436666666666667,FALSE,0,10
"V-PCA","Ichino-Yaguchi",0.92668424135911,0.0599976567076743,0.922267210769434,0.0690030769854293,0.357666666666667,0.049,FALSE,0,10
"V-PCA","Wasserstein",0.921507322788518,0.0572923257176332,0.917927247402186,0.0678906276985798,0.335333333333333,0.057,FALSE,0,10
"V-PCA","Centers-Euclidean",0.838251903925015,0.139336848271822,0.838859818236331,0.152621018038046,0.223333333333333,0.0483333333333333,FALSE,0,10
"MR-PCA","Int-Euclidean",0.733049794961921,0.221954305799648,0.741163154377531,0.244647482292711,0.147666666666667,0.0343333333333333,FALSE,0,10
"MR-PCA","Hausdorff",0.736838898652607,0.213000585823081,0.754329842613646,0.224404068381753,0.144333333333333,0.0286666666666667,FALSE,0,10
"MR-PCA","Ichino-Yaguchi",0.719847685998828,0.25168834212068,0.731867318570619,0.272781609873004,0.144333333333333,0.0263333333333333,FALSE,0,10
"MR-PCA","Wasserstein",0.748166959578207,0.228863503222027,0.756777047742784,0.243500187216671,0.170666666666667,0.0193333333333333,FALSE,0,10
"MR-PCA","Centers-Euclidean",0.838662565905097,0.138862331575864,0.837477231182882,0.155667964364508,0.222333333333333,0.0493333333333333,FALSE,0,10
"SPCA","Int-Euclidean",0.930405389572349,0.0517516110134739,0.92542309969706,0.0591331568783589,0.343333333333333,0.057,FALSE,0,10
"SPCA","Hausdorff",0.948110134739309,0.0322507322788519,0.940928570123658,0.0380471804432499,0.359,0.0413333333333333,FALSE,0,10
"SPCA","Ichino-Yaguchi",0.926678383128295,0.0603725834797891,0.922255058189152,0.0692787575629318,0.356,0.0476666666666667,FALSE,0,10
"SPCA","Wasserstein",0.921546572934974,0.0576707674282366,0.917944926673854,0.0682544866371511,0.334,0.056,FALSE,0,10
"SPCA","Centers-Euclidean",0.838662565905097,0.138862331575864,0.837477231182882,0.155667964364508,0.222333333333333,0.0493333333333333,FALSE,0,10
"IMDS","Int-Euclidean",0.527754540128881,-0.0864428822495606,0.515420905140022,-0.0886803151380836,0.0386666666666667,-0.00133333333333334,TRUE,0,10
"IMDS","Hausdorff",0.573031634446397,-0.0789279437609841,0.576230082610219,-0.103650892414816,0.053,-0.00833333333333333,TRUE,0,10
"IMDS","Ichino-Yaguchi",0.561721734036321,-0.050091388400703,0.560986386991519,-0.0738879890104812,0.0503333333333333,-0.00933333333333333,FALSE,0,10
"IMDS","Wasserstein",0.560781487990627,-0.0637609841827768,0.562055027270384,-0.0850961728736784,0.053,-0.0106666666666667,FALSE,0,10
"IMDS","Centers-Euclidean",0.502315172817809,-0.00111306385471588,0.492877015918253,0.00154423126255887,0.0246666666666667,-0.000666666666666668,FALSE,0,10
"Int-UMAP","Int-Euclidean",0.771013473930873,-0.0802437024018746,0.774482205051611,-0.0661133435362197,0.165,0.002,FALSE,0,10
"Int-UMAP","Hausdorff",0.899565905096661,-0.004863503222027,0.898747536592454,0.00261851874538578,0.287333333333333,0.00266666666666666,FALSE,0,10
"Int-UMAP","Ichino-Yaguchi",0.869278265963679,0.0292302284710018,0.873036480922245,0.0393115646170778,0.292333333333333,0.01,FALSE,0,10
"Int-UMAP","Wasserstein",0.849981839484476,0.00846983011130642,0.858896179260077,0.0233896226851031,0.269,0.00433333333333334,FALSE,0,10
"Int-UMAP","Centers-Euclidean",0.593333919156415,-0.0823374340949032,0.601559960072725,-0.0891827558631672,0.11,-0.0106666666666667,FALSE,0,10
"C-PCA","Int-Euclidean",0.925854715875805,0.0570779144698301,0.920916767567164,0.0671085624876129,0.334,0.0826666666666667,FALSE,0,11
"C-PCA","Hausdorff",0.943699472759227,0.0346280023432923,0.934618153983754,0.0446344807512247,0.355666666666667,0.076,FALSE,0,11
"C-PCA","Ichino-Yaguchi",0.919416520210896,0.0663737551259519,0.9118150176478,0.0834887730637659,0.355666666666667,0.0776666666666667,FALSE,0,11
"C-PCA","Wasserstein",0.913525483304042,0.0624581136496778,0.907332944622706,0.0818471307951389,0.331666666666667,0.0766666666666667,FALSE,0,11
"C-PCA","Centers-Euclidean",0.828792618629174,0.141109548916227,0.826874511712978,0.169467701324702,0.216,0.065,FALSE,0,11
"V-PCA","Int-Euclidean",0.924957234915056,0.0592149970708846,0.91962264749089,0.0700017439781708,0.335,0.0706666666666667,FALSE,0,11
"V-PCA","Hausdorff",0.942643819566491,0.0359496192149971,0.933601765501563,0.0458586106542635,0.347666666666667,0.075,FALSE,0,11
"V-PCA","Ichino-Yaguchi",0.917611013473931,0.0693309900410076,0.911378886473008,0.083741250748598,0.352666666666667,0.07,FALSE,0,11
"V-PCA","Wasserstein",0.911773872290568,0.0653895723491505,0.90694191048203,0.081955246695384,0.329666666666667,0.071,FALSE,0,11
"V-PCA","Centers-Euclidean",0.823796133567663,0.149825424721734,0.824852177124932,0.171787054124577,0.209,0.0506666666666667,FALSE,0,11
"MR-PCA","Int-Euclidean",0.727949033391916,0.2177539543058,0.737271049517159,0.245699537124245,0.136333333333333,0.0313333333333333,FALSE,0,11
"MR-PCA","Hausdorff",0.734113649677797,0.203772700644405,0.742033002637613,0.23469870551071,0.137666666666667,0.0303333333333333,FALSE,0,11
"MR-PCA","Ichino-Yaguchi",0.713870533099004,0.252711189220855,0.715226006368284,0.290964769952239,0.137333333333333,0.03,FALSE,0,11
"MR-PCA","Wasserstein",0.741513766842414,0.229150556531927,0.740540187259656,0.262663587378449,0.157333333333333,0.0353333333333333,FALSE,0,11
"MR-PCA","Centers-Euclidean",0.828792618629174,0.141109548916227,0.826874511712978,0.169467701324702,0.216,0.065,FALSE,0,11
"SPCA","Int-Euclidean",0.925854715875805,0.0570779144698301,0.920916767567164,0.0671085624876129,0.334,0.0826666666666667,FALSE,0,11
"SPCA","Hausdorff",0.943699472759227,0.0346280023432923,0.934618153983754,0.0446344807512247,0.355666666666667,0.076,FALSE,0,11
"SPCA","Ichino-Yaguchi",0.919416520210896,0.0663737551259519,0.9118150176478,0.0834887730637659,0.355666666666667,0.0776666666666667,FALSE,0,11
"SPCA","Wasserstein",0.913525483304042,0.0624581136496778,0.907332944622706,0.0818471307951389,0.331666666666667,0.0766666666666667,FALSE,0,11
"SPCA","Centers-Euclidean",0.828792618629174,0.141109548916227,0.826874511712978,0.169467701324702,0.216,0.065,FALSE,0,11
"IMDS","Int-Euclidean",0.525031634446397,-0.0411517281780902,0.510738325286624,-0.0275774976461668,0.034,-0.00366666666666667,TRUE,0,11
"IMDS","Hausdorff",0.583267135325132,-0.100350322202695,0.585076457169754,-0.11691467080186,0.0523333333333333,-0.00966666666666667,TRUE,0,11
"IMDS","Ichino-Yaguchi",0.574012888107791,-0.0719203280609256,0.570822795391292,-0.0837783778331777,0.05,-0.006,FALSE,0,11
"IMDS","Wasserstein",0.570806092560047,-0.0831564147627417,0.568655470357514,-0.0959952903378237,0.0503333333333333,-0.00666666666666667,FALSE,0,11
"IMDS","Centers-Euclidean",0.50121734036321,-0.000810779144698293,0.495591403569291,-0.000832846293654876,0.028,0.00333333333333333,FALSE,0,11
"Int-UMAP","Int-Euclidean",0.776613356766257,-0.0887041593438781,0.781017601283912,-0.0872145536820584,0.170333333333333,-0.004,FALSE,0,11
"Int-UMAP","Hausdorff",0.903995313415349,0.000775629759812491,0.899888065309526,0.0047298392055197,0.280666666666667,0.0246666666666667,FALSE,0,11
"Int-UMAP","Ichino-Yaguchi",0.86813122437024,0.0339261862917399,0.871294849292499,0.0350441528910046,0.283,0.013,FALSE,0,11
"Int-UMAP","Wasserstein",0.849732278851787,0.00653427065026368,0.856489130149437,0.0138928110487158,0.254,0.011,FALSE,0,11
