"Method","Metric","K","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","Q_TC_spread","B_TC_spread","Q_RE_spread","B_RE_spread","Q_LC_spread","B_LC_spread","rep"
"IMDS","Int-Euclidean",10,0.529380913884007,-0.0420058816637376,0.536559950738757,-0.0615897094848617,0.0463333333333333,-0.000666666666666666,5.09666080843463e-05,9.95899238429576e-05,7.68133343098665e-05,0.000156371592007987,0,0,1
"IMDS","Int-Euclidean",20,0.51851462585034,-0.00931659863945583,0.527824426912522,-0.0471546615192294,0.08209,-0.00357666666666667,0.000183055040197999,0.00039764996907854,7.90932012548762e-05,0.000188783028317319,0.000166666666666662,0.000166666666666662,1
"IMDS","Int-Euclidean",40,0.507604686847599,0.0236327279053584,0.516368314629351,-0.0329948467225762,0.130706666666667,-0.00605666666666667,0.000192240779401498,0.000335421016005477,5.92986198979517e-05,0.000150497951066753,0.00025,5e-04,1
"IMDS","Int-Euclidean",5,0.538435091324201,-0.0593136529680365,0.543960679512103,-0.0716421258130931,0.0253333333333333,-0.00133333333333333,0.000154109589041052,0.000315068493150772,0.000120005577839644,0.000269704948692107,0,0,1
"IMDS","Wasserstein",10,0.546932478031634,-0.0440721031048623,0.546646477233179,-0.0466786066535531,0.046,-0.00433333333333333,5.21382542472137e-05,0.000113649677797367,7.37452529943061e-05,0.000151279359972334,0,0,1
"IMDS","Wasserstein",20,0.545836277056277,-0.0296111811997526,0.542271750138547,-0.0409598074428301,0.0925766666666667,-0.00699666666666667,0.000105751391465625,0.000209029066171929,7.42210968779355e-05,0.000151832602528545,0.000166666666666662,0.00066666666666667,1
"IMDS","Wasserstein",40,0.544628395963814,-0.0162808281141267,0.534924624225246,-0.0353076444193476,0.158,-0.00616833333333333,2.1050800278366e-05,4.55810716770699e-05,5.0759148256585e-05,9.95505397679564e-05,0,0.000333333333333324,1
"IMDS","Wasserstein",5,0.546883881278539,-0.0477869406392694,0.549965397708164,-0.0492621797868937,0.0246666666666667,-0.002,0.000111872146118741,0.000230593607305929,0.000100442125813172,0.00022319560991213,0,0,1
"Int-UMAP","Centers-Euclidean",10,0.829386326889279,0.0362549736379613,0.848625371259332,0.0446132477555876,0.305,0.01926,4.10076156998063e-06,7.02987697709379e-06,1.1375005507519e-05,1.58370412059738e-05,0,0.00166666666666666,1
"Int-UMAP","Centers-Euclidean",20,0.820096604823748,0.027048348794063,0.836710793476828,0.0399515546088146,0.362,0.0243133333333333,2.16450216450337e-06,4.32900432900674e-06,9.52606808213297e-06,1.35387786768248e-05,0,0.00116666666666668,1
"Int-UMAP","Centers-Euclidean",40,0.814162491301322,0.0133430758524704,0.824195600956602,0.0343202899601745,0.447166666666667,0.03052,1.56576200427416e-06,2.7835768963147e-06,8.28086406601258e-06,1.11802710349163e-05,0,0.000666666666666649,1
"Int-UMAP","Centers-Euclidean",5,0.846509885844749,0.0567922831050228,0.862161909917891,0.0531170345579972,0.288666666666667,0.0209333333333333,5.70776255703898e-06,1.36986301368935e-05,1.36985177711102e-05,2.09989254456172e-05,0,0.00333333333333334,1
"Int-UMAP","Hausdorff",10,0.83337287639133,0.0343555946104277,0.853699901655597,0.0328282532753706,0.310666666666667,0.00754666666666667,4.10076157009165e-06,5.85823081433734e-06,1.47178862002217e-05,1.60350809806364e-05,0,0.00199999999999999,1
"Int-UMAP","Hausdorff",20,0.820759332096475,0.0246440816326531,0.840546149782988,0.0294445182923856,0.357666666666667,0.0102733333333333,1.85528756957432e-06,4.32900432900674e-06,1.17995063961818e-05,1.33021184106907e-05,0,0.001,1
"Int-UMAP","Hausdorff",40,0.81043229645094,0.0241084620737647,0.82630334467671,0.0282003639210941,0.437333333333333,0.00609500000000001,1.73973556016893e-06,3.1315240084373e-06,1.03138064807551e-05,1.16087353250471e-05,0,0.000666666666666677,1
"Int-UMAP","Hausdorff",5,0.853013493150685,0.0402190410958905,0.868281746520002,0.0343359729638835,0.309333333333333,0.0233733333333333,5.70776255726102e-06,1.36986301371156e-05,1.90302761849948e-05,2.29675747061425e-05,0,0.00333333333333334,1
"Int-UMAP","Ichino-Yaguchi",10,0.837632630345636,0.0286481312243702,0.860247786015107,0.0333137665123338,0.329666666666667,0.01168,3.51493848871343e-06,7.02987697720481e-06,2.05117010035893e-05,1.18133028382678e-05,0,0.00133333333333335,1
"Int-UMAP","Ichino-Yaguchi",20,0.82646661100804,0.0184482745825603,0.847185239215177,0.028686253218492,0.370833333333333,0.00317333333333333,1.85528756957432e-06,4.32900432900674e-06,1.67038424503385e-05,1.03900617087205e-05,0,0.000666666666666677,1
"Int-UMAP","Ichino-Yaguchi",40,0.815831339596381,0.0126196450939458,0.832770299976822,0.0256334472568003,0.448916666666667,0.0121416666666667,1.39178844815735e-06,2.7835768963147e-06,1.45010244582133e-05,9.07327700883087e-06,0,0.000416666666666676,1
"Int-UMAP","Ichino-Yaguchi",5,0.860329178082192,0.0368093150684932,0.8762696073365,0.0370981174791446,0.325333333333333,0.01936,7.99086757996559e-06,1.59817351598202e-05,2.56744674393961e-05,1.57491940842164e-05,0,0.00266666666666668,1
"Int-UMAP","Int-Euclidean",10,0.82126309314587,0.0382191212653779,0.83604704479368,0.0481079076667952,0.308333333333333,0.0170466666666667,2.34329232562391e-06,4.68658465135885e-06,9.98642429672625e-06,7.90316868243268e-06,0,0.000666666666666677,1
"Int-UMAP","Int-Euclidean",20,0.815663116883117,0.0241723438466295,0.826365374456238,0.0413971714290143,0.358666666666667,0.01683,2.4737167593214e-06,6.18429189847003e-06,8.31620266494859e-06,7.32597844413374e-06,0,0.000666666666666704,1
"Int-UMAP","Int-Euclidean",40,0.810001123869172,0.0155817745302714,0.81479059965131,0.036362491570288,0.444166666666667,0.0159183333333333,1.04384133603475e-06,2.43562978419209e-06,7.27316494963937e-06,6.23100855848269e-06,0,5e-04,1
"Int-UMAP","Int-Euclidean",5,0.836420136986301,0.0527489497716896,0.848252032220226,0.055115825479243,0.284,0.0260933333333333,6.84931506855779e-06,1.36986301370046e-05,1.3452436613548e-05,1.41906800862901e-05,0,0.00133333333333334,1
"Int-UMAP","Wasserstein",10,0.835326326889279,0.031209841827768,0.85683498430957,0.0345351868935128,0.319,0.00382,4.10076156998063e-06,7.02987697720481e-06,2.59263233701734e-05,1.08476670377111e-05,0,0.00100000000000001,1
"Int-UMAP","Wasserstein",20,0.822886672850959,0.0235627087198516,0.843441651614129,0.0310891430718407,0.368833333333333,0.00691,2.47371675943242e-06,6.80272108843916e-06,2.10085632672552e-05,8.84971682926783e-06,0,0.000500000000000028,1
"Int-UMAP","Wasserstein",40,0.813979728601253,0.0158770354906054,0.82953737082006,0.0276913436502816,0.444666666666667,0.0122983333333333,1.21781489215156e-06,2.43562978419209e-06,1.80600416672672e-05,7.39247784875552e-06,0,0.000333333333333352,1
"Int-UMAP","Wasserstein",5,0.85481196347032,0.0421993607305936,0.871707572737489,0.038611578938734,0.310666666666667,0.0149733333333333,5.70776255715e-06,1.1415525114189e-05,3.26057533773794e-05,1.59132481892255e-05,0,0.002,1
"MR-PCA","Centers-Euclidean",10,0.887152114821324,0.090701230228471,0.885670238997163,0.100139908622299,0.278,0.06182,3.5149384886024e-06,7.02987697720481e-06,6.85770289521326e-06,1.43970310613889e-05,0,0.000333333333333352,1
"MR-PCA","Centers-Euclidean",20,0.887991026592455,0.0758699196042053,0.87991191793027,0.0936553551664452,0.386,0.08598,1.85528756957432e-06,5.56586270872295e-06,5.51566144957327e-06,1.15183522052947e-05,0,0.000333333333333352,1
"MR-PCA","Centers-Euclidean",40,0.895641471816284,0.0588677035490606,0.873491118842126,0.0865458674969064,0.515083333333333,0.0992916666666667,1.21781489215156e-06,3.13152400832628e-06,5.17015751144712e-06,9.44906787832267e-06,0,0.000416666666666621,1
"MR-PCA","Centers-Euclidean",5,0.886340365296804,0.108582191780822,0.889988973103329,0.107607722026724,0.194,0.03364,7.99086757985457e-06,1.82648401826357e-05,1.01713545127557e-05,2.09168983931196e-05,0,0.000666666666666663,1
"MR-PCA","Hausdorff",10,0.891659437609842,0.0806781253661395,0.892912890792732,0.0840697748164947,0.29,0.0475333333333333,4.68658465146987e-06,1.05448154656962e-05,9.68168867443442e-06,1.47470548491901e-05,0,0.00100000000000003,1
"MR-PCA","Hausdorff",20,0.890538639455782,0.0713124799010513,0.885987420566287,0.0803594504346496,0.3995,0.07109,2.47371675943242e-06,4.94743351886484e-06,7.90844736531238e-06,1.20872419122342e-05,0,0.000833333333333353,1
"MR-PCA","Hausdorff",40,0.895183333333333,0.0570755741127349,0.878344384842969,0.0751336499648706,0.517666666666667,0.0868633333333333,1.39178844815735e-06,3.1315240084373e-06,6.89650041607592e-06,1.0619110818913e-05,0,0.000666666666666677,1
"MR-PCA","Hausdorff",5,0.894678607305936,0.0925108219178082,0.898697148739654,0.0885678093035083,0.211333333333333,0.0156933333333333,9.13242009137338e-06,1.36986301370046e-05,1.21400037732533e-05,1.87841950275297e-05,0,0.000666666666666677,1
"MR-PCA","Ichino-Yaguchi",10,0.887349619214997,0.0901562507322789,0.887775770708628,0.0963964189496124,0.278666666666667,0.0575266666666667,4.10076156998063e-06,5.85823081433734e-06,5.87210959801521e-06,1.45137056573041e-05,0,0.000333333333333338,1
"MR-PCA","Ichino-Yaguchi",20,0.888277050092764,0.0755613234384662,0.881745091793077,0.090535305775784,0.387666666666667,0.08343,1.85528756957432e-06,5.56586270872295e-06,5.09142570725984e-06,1.10288372047324e-05,0,0.000166666666666676,1
"MR-PCA","Ichino-Yaguchi",40,0.895789039665971,0.0588817397355602,0.87508300213684,0.083869240182164,0.51575,0.0965166666666667,1.73973556016893e-06,3.13152400832628e-06,4.32549401963023e-06,9.46964873990708e-06,0,0.00033333333333338,1
"MR-PCA","Ichino-Yaguchi",5,0.888457739726027,0.103933744292237,0.892946601209079,0.102093889804858,0.198666666666667,0.0353333333333333,6.84931506855779e-06,1.36986301370046e-05,9.88425982895169e-06,1.92763573426541e-05,0,0,1
"MR-PCA","Int-Euclidean",10,0.887054575278266,0.091100316344464,0.884503037392826,0.101613598669787,0.270666666666667,0.0533333333333333,2.92911540711316e-06,7.02987697709379e-06,1.18754781164299e-05,1.60980238547437e-05,0,1.38777878078145e-17,1
"MR-PCA","Int-Euclidean",20,0.888309189857761,0.0762807173778602,0.879084159998758,0.0947623031070756,0.3835,0.0778966666666667,2.16450216450337e-06,3.71057513914863e-06,8.84886237950688e-06,1.28276002153288e-05,0,0.000500000000000028,1
"MR-PCA","Int-Euclidean",40,0.89642962769659,0.058359826026444,0.872923598235101,0.0872992407570948,0.516333333333333,0.095585,1.39178844826837e-06,2.78357689642572e-06,7.90732240563141e-06,1.08628342763845e-05,0,0.000666666666666677,1
"MR-PCA","Int-Euclidean",5,0.886322602739726,0.107165662100457,0.888348387758283,0.109196563066499,0.186306666666667,0.0406666666666667,7.99086757996559e-06,1.82648401826357e-05,1.45598018226334e-05,1.89482491325665e-05,0.000666666666666677,6.93889390390723e-18,1
"MR-PCA","Wasserstein",10,0.887293907439953,0.0906872642062097,0.8866669962724,0.0986559948098227,0.280333333333333,0.05754,4.10076156998063e-06,7.02987697720481e-06,6.32499125330366e-06,1.42696101211315e-05,0,0.00100000000000003,1
"MR-PCA","Wasserstein",20,0.888262145949289,0.0754593073593075,0.880879229487745,0.0921752111313263,0.386833333333333,0.0821733333333333,2.16450216439235e-06,5.56586270872295e-06,4.88850771385163e-06,1.16141765724997e-05,0,0.000666666666666677,1
"MR-PCA","Wasserstein",40,0.895945789839944,0.05874040361865,0.874354547164877,0.0852844706570675,0.516333333333333,0.0971333333333333,1.56576200427416e-06,2.43562978441414e-06,4.36929311431467e-06,9.97776836365871e-06,0,0.000583333333333325,1
"MR-PCA","Wasserstein",5,0.888119885844749,0.104785159817352,0.891621028455185,0.104632868239946,0.197333333333333,0.0303066666666667,6.84931506844677e-06,1.82648401826357e-05,1.00483139339191e-05,1.94404114477048e-05,0,0.00066666666666667,1
"SPCA","Centers-Euclidean",10,0.887151974223784,0.090701323960164,0.885669938222337,0.100141106256322,0.278,0.0618466666666667,3.51493848849138e-06,8.20152313996125e-06,6.19526752487776e-06,1.45920004519379e-05,0,0.000333333333333352,1
"SPCA","Centers-Euclidean",20,0.887991008039579,0.0758699814471243,0.879911651580486,0.0936562921086132,0.386,0.08602,2.78293135436147e-06,3.71057513914863e-06,5.248566000704e-06,1.2697687856375e-05,0,0.000333333333333352,1
"SPCA","Centers-Euclidean",40,0.895641391788448,0.0588676965901183,0.873490947583557,0.0865466973689737,0.515083333333333,0.099305,1.04384133614577e-06,3.1315240084373e-06,4.65796220383563e-06,1.08121101681097e-05,0,0.000333333333333324,1
"SPCA","Centers-Euclidean",5,0.886340068493151,0.108583150684932,0.889988580193748,0.107609521700257,0.194,0.0336933333333333,6.84931506844677e-06,1.1415525114189e-05,8.89993519870291e-06,1.77178433447556e-05,0,0.000666666666666663,1
"SPCA","Hausdorff",10,0.906941745752783,0.0714698535442296,0.908390753338697,0.0760718885917269,0.32,0.0521466666666667,4.10076156998063e-06,7.02987697709379e-06,7.31288733857305e-06,1.88659751240577e-05,0,0.00100000000000003,1
"SPCA","Hausdorff",20,0.904607371675943,0.0631386270871985,0.90131884322128,0.0722058901393897,0.42259,0.0637766666666667,3.09214594929053e-06,3.71057513914863e-06,6.10173603887709e-06,1.49663424519053e-05,0.000166666666666704,0.000833333333333325,1
"SPCA","Hausdorff",40,0.905427418232429,0.0540636464857341,0.892721030108259,0.0682681379060044,0.541083333333333,0.0838883333333333,1.04384133625679e-06,1.73973556027995e-06,5.05917703552683e-06,1.27614939127996e-05,0,0.000333333333333352,1
"SPCA","Hausdorff",5,0.913354383561644,0.0766457534246575,0.914971448843829,0.0791542994479579,0.244,0.0322933333333333,6.84931506855779e-06,1.1415525114189e-05,9.0229757774285e-06,2.23933853385067e-05,0,0.00200000000000002,1
"SPCA","Ichino-Yaguchi",10,0.895461980082015,0.0783119390743995,0.89416568491135,0.0877993945816625,0.30002,0.06086,3.04628002343321e-05,4.21792618628958e-05,8.98002914715423e-05,0.000167424974780644,0.000666666666666649,0.00166666666666666,1
"SPCA","Ichino-Yaguchi",20,0.894116907854051,0.0668651082251082,0.88785858636379,0.0822486142877588,0.403143333333333,0.0829066666666667,7.79220779221212e-05,0.000143475572046969,8.45818525904152e-05,0.000164215777698748,0.000333333333333297,0.001,1
"SPCA","Ichino-Yaguchi",40,0.898319335421016,0.0556374321503132,0.880295998244349,0.0770539508380843,0.52125,0.089565,4.69728601248942e-06,8.3507306889441e-06,6.72492030832084e-05,0.000121967264635411,0,0.000916666666666677,1
"SPCA","Ichino-Yaguchi",5,0.896053082191781,0.0937089041095891,0.898695209620133,0.0947634142940342,0.214,0.03968,2.85388127854169e-05,5.25114155252027e-05,0.000111187669693424,0.000209907227403577,0,0.00200000000000001,1
"SPCA","Int-Euclidean",10,0.913537527826596,0.0484538957234915,0.90157773076508,0.0743324736257844,0.324666666666667,0.0554733333333333,4.10076156998063e-06,5.85823081433734e-06,5.37931294941618e-06,1.44047070216313e-05,0,0.000333333333333352,1
"SPCA","Int-Euclidean",20,0.911381199752628,0.0419300680272109,0.897029788329689,0.0673670787167971,0.428833333333333,0.0629833333333333,2.78293135436147e-06,4.32900432900674e-06,4.47297857464335e-06,1.18399631783977e-05,0,0.000333333333333352,1
"SPCA","Int-Euclidean",40,0.911297748782185,0.0387593110647182,0.889726130725117,0.0629263477856113,0.543583333333333,0.067705,1.04384133614577e-06,1.39178844826837e-06,4.16109552103805e-06,1.01192139748824e-05,0,0.000416666666666704,1
"SPCA","Int-Euclidean",5,0.911642785388128,0.0641600913242009,0.902419269795179,0.085526198620305,0.24896,0.05028,7.99086758007661e-06,1.36986301370046e-05,7.13635356941467e-06,1.7307708082101e-05,0.000666666666666649,0.000666666666666663,1
"SPCA","Wasserstein",10,0.893770380785003,0.0814506854130053,0.894120700744553,0.0874907853628035,0.289333333333333,0.0534733333333333,4.10076156998063e-06,4.68658465146987e-06,6.36413865051644e-06,1.33085798966898e-05,0,0.000999999999999987,1
"SPCA","Wasserstein",20,0.892267031539889,0.0701657761286333,0.887335006043655,0.0827365308560664,0.396333333333333,0.08283,2.16450216439235e-06,4.94743351886484e-06,4.56784214930561e-06,1.01696199925339e-05,0,0.000666666666666677,1
"SPCA","Wasserstein",40,0.897399683368128,0.0576330758524705,0.879797809761619,0.0775633590335435,0.5185,0.091915,1.56576200427416e-06,2.08768267229154e-06,4.04283541788342e-06,9.31381531514563e-06,0,5e-04,1
"SPCA","Wasserstein",5,0.895109931506849,0.0949603196347032,0.899325583417411,0.0930548843008424,0.207333333333333,0.0293066666666667,7.99086757996559e-06,1.14155251143e-05,7.62851588453906e-06,1.77178433447417e-05,0,0.00133333333333334,1
"V-PCA","Centers-Euclidean",10,0.886759449326303,0.091372114821324,0.885169037816846,0.100959368716747,0.278,0.0634933333333333,3.51493848849138e-06,7.02987697720481e-06,6.11620513413236e-06,1.81736035087393e-05,0,0.000333333333333352,1
"V-PCA","Centers-Euclidean",20,0.887842770562771,0.0760293135435992,0.879593543221786,0.0941210966926559,0.385,0.0855066666666667,2.16450216439235e-06,4.94743351886484e-06,4.87788182534921e-06,1.54261999021632e-05,0,0.000333333333333352,1
"V-PCA","Centers-Euclidean",40,0.89579847947112,0.0583992971468336,0.873262242861114,0.0868372034101714,0.51475,0.100251666666667,1.04384133603475e-06,2.43562978430312e-06,4.47087952304415e-06,1.31057152197023e-05,0,0.000416666666666732,1
"V-PCA","Centers-Euclidean",5,0.886671643835616,0.107772328767123,0.889720610937487,0.107947512529632,0.194,0.03432,6.84931506844677e-06,1.36986301371156e-05,7.87459704210125e-06,2.64947379645941e-05,0,0.000666666666666663,1
"V-PCA","Hausdorff",10,0.906820773286467,0.0714707205623901,0.908025520449295,0.0765606307674287,0.319,0.05184,4.10076156998063e-06,9.37316930282872e-06,7.38197098093529e-06,1.81659275484414e-05,0,0.000999999999999987,1
"V-PCA","Hausdorff",20,0.904568540507112,0.0630420160791589,0.901001458107643,0.0726198846472725,0.422593333333333,0.0639266666666667,2.47371675943242e-06,3.71057513914863e-06,6.16980214418472e-06,1.58138481669567e-05,0.000166666666666704,0.000666666666666677,1
"V-PCA","Hausdorff",40,0.905403949199722,0.0540069241475295,0.892430343421548,0.068644560641028,0.541416666666667,0.0840666666666667,6.95894224023164e-07,1.39178844815735e-06,5.08417271261052e-06,1.36002584012751e-05,0,0.000416666666666704,1
"V-PCA","Hausdorff",5,0.913181621004566,0.0768015068493151,0.914644077236673,0.0796034861497322,0.243333333333333,0.0330133333333333,7.99086757996559e-06,1.59817351598202e-05,9.67919219763136e-06,2.42800075464789e-05,0,0.002,1
"V-PCA","Ichino-Yaguchi",10,0.895820445225542,0.0775221323960164,0.894324377836555,0.0873381472964577,0.299673333333333,0.0585266666666667,2.69478617457297e-05,3.98359695372719e-05,8.95608015114568e-05,0.000167296018648289,0.000666666666666649,0.00100000000000001,1
"V-PCA","Ichino-Yaguchi",20,0.89427192331478,0.0663782560296845,0.887945187090081,0.081907915735106,0.402703333333333,0.0821133333333333,7.97773654916956e-05,0.000155844155844131,7.97436720607614e-05,0.000144882822305389,5e-04,0.00116666666666665,1
"V-PCA","Ichino-Yaguchi",40,0.898077999304106,0.0559356506610995,0.880275124008111,0.0769082768759728,0.5205,0.0890683333333333,8.35073068883307e-06,1.46137787057077e-05,6.74270081290063e-05,0.000108005561400615,0,0.000666666666666649,1
"V-PCA","Ichino-Yaguchi",5,0.896038926940639,0.0935746575342465,0.898797265218069,0.0943833189785991,0.213333333333333,0.0363733333333333,1.71232876712279e-05,4.33789954337183e-05,0.000108316722855273,0.00021589520223772,0,0.002,1
"V-PCA","Int-Euclidean",10,0.913569220855302,0.0482706268306971,0.901686260629862,0.0740144575790359,0.324,0.0561733333333333,2.92911540711316e-06,7.02987697709379e-06,7.83562023221052e-06,1.50372061469561e-05,0,0.000333333333333338,1
"V-PCA","Int-Euclidean",20,0.911365151515152,0.0418488682745825,0.897073990868635,0.0671731029074627,0.428833333333333,0.0635966666666667,2.16450216450337e-06,4.94743351886484e-06,6.47354018823432e-06,1.27120687092031e-05,0,5e-04,1
"V-PCA","Int-Euclidean",40,0.911310810716771,0.038576040361865,0.889753882723181,0.0627508247724981,0.543833333333333,0.0679633333333333,1.04384133603475e-06,1.73973556016893e-06,5.55248684208642e-06,1.05594432638911e-05,0,0.000416666666666676,1
"V-PCA","Int-Euclidean",5,0.911622351598174,0.0640625114155251,0.902542878001165,0.0851817014051234,0.24764,0.0510133333333333,5.70776255703898e-06,2.05479452054513e-05,8.98196225118664e-06,2.0342709025456e-05,0.000666666666666677,0.000666666666666677,1
"V-PCA","Wasserstein",10,0.893843210310486,0.0810502636203866,0.893870966908475,0.0877883414445205,0.290333333333333,0.05436,3.5149384886024e-06,4.68658465146987e-06,6.61591014705643e-06,1.40930630351116e-05,0,0.00133333333333333,1
"V-PCA","Wasserstein",20,0.89236133580705,0.069779690785405,0.887122524665977,0.0829700574981887,0.396333333333333,0.08182,2.78293135436147e-06,4.94743351886484e-06,5.73734006803495e-06,1.25628774248071e-05,0,0.000833333333333353,1
"V-PCA","Wasserstein",40,0.897158917884482,0.0580409116214335,0.879546370109038,0.0779042014578189,0.518,0.0914316666666667,1.21781489215156e-06,2.08768267229154e-06,5.04974475401543e-06,1.05815910584617e-05,0,0.000749999999999973,1
"V-PCA","Wasserstein",5,0.895323401826484,0.0943592237442922,0.899088585935642,0.0933577511463281,0.206666666666667,0.0276666666666667,4.56621004563118e-06,9.13242009126236e-06,9.59716514503661e-06,2.13270336556909e-05,0,0.002,1
"C-PCA","Centers-Euclidean",10,0.919512524897481,0.0638864440538957,0.913582140358618,0.0727986256039637,0.340333333333333,0.0604733333333333,3.51493848849138e-06,7.02987697698276e-06,6.16609887582609e-06,1.32272147179424e-05,0,0.00166666666666666,2
"C-PCA","Centers-Euclidean",20,0.925318163265306,0.0494298453927025,0.910637245788927,0.0666139638510195,0.453166666666667,0.0947333333333333,1.23685837971621e-06,3.71057513914863e-06,4.84650584731128e-06,1.173538593921e-05,0,0.001,2
"C-PCA","Centers-Euclidean",40,0.934869425887265,0.035589624217119,0.905960284064714,0.0611044716068973,0.586833333333333,0.12521,8.69867780139977e-07,2.43562978430312e-06,4.24563609924267e-06,9.77314831281106e-06,0,0.000749999999999945,2
"C-PCA","Centers-Euclidean",5,0.915488721461187,0.0770075799086758,0.915682265751245,0.0787532527827678,0.242,0.0429866666666667,6.84931506844677e-06,1.82648401826357e-05,8.44878640970936e-06,1.89482491325527e-05,0,0.002,2
"C-PCA","Hausdorff",10,0.935820726420621,0.0504519976567077,0.931212796102086,0.0586159463161762,0.402,0.0735,4.10076156998063e-06,5.85823081433734e-06,8.66462394011336e-06,1.49681225046425e-05,0,0.00166666666666668,2
"C-PCA","Hausdorff",20,0.936710173160173,0.0411410142238714,0.92669925606736,0.054123186412983,0.498333333333333,0.09784,2.47371675943242e-06,3.71057513914863e-06,7.47791311439538e-06,1.17153751146987e-05,0,0.00116666666666668,2
"C-PCA","Hausdorff",40,0.943137171189979,0.0305031384829506,0.920934334953413,0.0499540317493138,0.615083333333333,0.11895,1.21781489215156e-06,3.1315240084373e-06,6.8254278949853e-06,9.86212394087083e-06,0,0.000583333333333352,2
"C-PCA","Hausdorff",5,0.936796940639269,0.0553655707762557,0.934848974251708,0.0620946214861661,0.310666666666667,0.0616666666666667,6.84931506866882e-06,1.14155251143e-05,1.14427738268086e-05,2.05887901829904e-05,0,0.00200000000000002,2
"C-PCA","Ichino-Yaguchi",10,0.925442097246632,0.0538145284124195,0.92040459002466,0.062951889967259,0.360446666666667,0.0666866666666667,2.57762155829733e-05,4.33509080257632e-05,5.18188725150415e-05,6.78155736943548e-05,0.000333333333333352,0.00233333333333333,2
"C-PCA","Ichino-Yaguchi",20,0.929035807050093,0.0439024613481756,0.916718683462886,0.0581867280580125,0.470623333333333,0.0910433333333333,0.000138528138528105,0.000251082251082391,5.79907139588443e-05,8.50441954125467e-05,0.000833333333333297,0.0015,2
"C-PCA","Ichino-Yaguchi",40,0.936461805845512,0.0331454349338901,0.911287904288591,0.0538204903634671,0.588361666666667,0.110956666666667,4.64509394572099e-05,8.90744606820704e-05,3.58547441857704e-05,5.16646922232439e-05,0.000249999999999972,0.001,2
"C-PCA","Ichino-Yaguchi",5,0.925380365296804,0.0600935159817352,0.923560781225648,0.0674801059789519,0.274,0.0508666666666667,4.22374429224215e-05,9.13242009132897e-05,6.66469801740011e-05,7.82538081059159e-05,0,0.00266666666666666,2
"C-PCA","Int-Euclidean",10,0.939856250732279,0.0307844171060339,0.926298267167323,0.0500457492451077,0.397,0.0564733333333333,4.10076156998063e-06,8.20152313996125e-06,8.20636911269546e-06,7.60073584824689e-06,0,0.00166666666666668,2
"C-PCA","Int-Euclidean",20,0.942457155225727,0.0268493753865183,0.923762916206598,0.0456590437549542,0.511,0.06682,9.27643784787158e-07,1.85528756957432e-06,5.99984313454094e-06,6.87122042521832e-06,0,0.000833333333333353,2
"C-PCA","Int-Euclidean",40,0.946261847599165,0.0203534516353514,0.918563120198046,0.0417389079818211,0.618,0.08413,1.04384133603475e-06,2.43562978430312e-06,5.26910391440705e-06,5.77716582598337e-06,0,0.00058333333333338,2
"C-PCA","Int-Euclidean",5,0.933152168949772,0.0460058904109589,0.925608550499955,0.0591557349213771,0.272973333333333,0.0419733333333333,7.99086757985457e-06,1.59817351597091e-05,8.32574583098378e-06,1.13197332480275e-05,0.000666666666666649,0.00133333333333334,2
"C-PCA","Wasserstein",10,0.924203561804335,0.0571581487990626,0.919722167789429,0.0644727749195061,0.352333333333333,0.0562,3.5149384886024e-06,8.20152314007228e-06,6.18145079633869e-06,1.61993465301602e-05,0,0.00166666666666668,2
"C-PCA","Wasserstein",20,0.92800058750773,0.0464385281385281,0.915883494514253,0.0598229593755271,0.464166666666667,0.0886166666666667,1.23685837971621e-06,3.71057513914863e-06,5.22792147139572e-06,1.19585135141403e-05,0,0.00100000000000003,2
"C-PCA","Wasserstein",40,0.936175132219903,0.0343238065414057,0.91049574886855,0.0553791141610795,0.589458333333333,0.119356666666667,1.04384133614577e-06,2.43562978441414e-06,4.42991551008465e-06,1.10062923353582e-05,8.33333333333242e-05,5e-04,2
"C-PCA","Wasserstein",5,0.923659360730594,0.0650060273972602,0.922851896055319,0.0692180213434391,0.266,0.0490266666666667,7.99086757985457e-06,1.36986301370046e-05,8.94094872494477e-06,2.1573114813267e-05,0,0.00199999999999999,2
"IMDS","Centers-Euclidean",10,0.547164417106034,-0.0526805623901582,0.548207861672441,-0.0643830241840339,0.0576666666666667,0.00166666666666667,0.000203866432337385,0.000391329818394848,0.000188770285068252,0.000365418693695885,0,0,2
"IMDS","Centers-Euclidean",20,0.544343487940631,-0.0309411750154607,0.543009939876162,-0.0544439315840464,0.0989233333333333,-0.00392333333333333,0.000120284477427401,0.000245516388373557,0.000141961486014974,0.000262792318413529,0.000166666666666676,0.000166666666666669,2
"IMDS","Centers-Euclidean",40,0.526539558107168,0.00306292971468339,0.531070510871336,-0.0418273447688557,0.155535,-0.00611833333333334,6.40222686151271e-05,0.000131524008350703,0.000108357922299684,0.000205502510535249,8.33333333333242e-05,8.33333333333242e-05,2
"IMDS","Centers-Euclidean",5,0.550576826484018,-0.0611375799086758,0.552278302204067,-0.0701259755067221,0.026,0.00466666666666667,9.01826484017709e-05,0.000168949771689575,0.00019300965458402,0.000369203763401105,0,0,2
"IMDS","Hausdorff",10,0.557883362624487,-0.0442403046280023,0.562069725582885,-0.0637751776639382,0.0593333333333333,0.000999999999999997,0.000191564147627443,0.000383128295254775,9.82499885243682e-05,0.000211317650732401,0,0,2
