"Method","Metric","Q_TC","B_TC","Q_RE","B_RE","Q_LC","B_LC","tie_affected","tie_spread","rep","dr_input","eval_geom"
"IMDS","Int-Euclidean",0.54157735818993,-0.0022123964308477,0.546476663513188,0.000188394320770391,0.04125,0.00125,TRUE,0,23,"std","raw"
"IMDS","Hausdorff",0.571900414276609,0.0408158062460164,0.57906817494973,0.0500519818550028,0.047,0.000125,TRUE,0,23,"std","raw"
"IMDS","Ichino-Yaguchi",0.579075446144041,0.0525836520076481,0.584990934282601,0.0574353101898553,0.0505,0.002,TRUE,0,23,"std","raw"
"IMDS","Wasserstein",0.571275095602295,0.0261065965583174,0.576199387076215,0.0339225499468507,0.049875,0.000875000000000001,TRUE,0,23,"std","raw"
"IMDS","Centers-Euclidean",0.563683556405354,0.00976481835564069,0.566894097011642,0.0143016970866022,0.04725,-0.00225,TRUE,0,23,"std","raw"
"Int-UMAP","Int-Euclidean",0.865338989802422,0.0365890694710006,0.917857996784595,0.0188456533091223,0.50025,-0.01675,FALSE,0,23,"std","raw"
"Int-UMAP","Hausdorff",0.862957377310389,0.0401317718291906,0.916533715926098,0.0215766204418077,0.497875,-0.015875,FALSE,0,23,"std","raw"
"Int-UMAP","Ichino-Yaguchi",0.864715822179732,0.0375380815806245,0.917719224008028,0.0194753252040634,0.5005,-0.019125,FALSE,0,23,"std","raw"
"Int-UMAP","Wasserstein",0.864499760994264,0.0377404397705545,0.917472060965771,0.0198130657730134,0.499625,-0.016875,FALSE,0,23,"std","raw"
"Int-UMAP","Centers-Euclidean",0.86459592096877,0.0377460165710644,0.917578254586789,0.0198183291050962,0.4995,-0.014875,FALSE,0,23,"std","raw"
"C-PCA","Int-Euclidean",0.92385022307202,0.135026768642447,0.924577381963775,0.13569017824958,0.4585,0.21,FALSE,0,23,"std","std"
"C-PCA","Hausdorff",0.923570108349267,0.135767367750159,0.924112070525153,0.136778553523238,0.462625,0.220125,FALSE,0,23,"std","std"
"C-PCA","Ichino-Yaguchi",0.923670889101338,0.135658221797323,0.924738675732683,0.135622040681834,0.462875,0.217125,FALSE,0,23,"std","std"
"C-PCA","Wasserstein",0.923744901210962,0.135501912045889,0.924637219259812,0.135838458482158,0.463125,0.217375,FALSE,0,23,"std","std"
"C-PCA","Centers-Euclidean",0.923691762268961,0.135609783301466,0.924582715133847,0.135946184274029,0.46275,0.21725,FALSE,0,23,"std","std"
"V-PCA","Int-Euclidean",0.923818992989165,0.135092096876992,0.92454577766126,0.135750444489482,0.4585,0.21,FALSE,0,23,"std","std"
"V-PCA","Hausdorff",0.923639977692798,0.135630815806246,0.924250247279794,0.136507574660329,0.463,0.22025,FALSE,0,23,"std","std"
"V-PCA","Ichino-Yaguchi",0.923810149776928,0.135384161886552,0.924819425081729,0.135466343121655,0.4635,0.217625,FALSE,0,23,"std","std"
"V-PCA","Wasserstein",0.923853728489484,0.135289356277884,0.924645187827727,0.135822298291253,0.4635,0.218125,FALSE,0,23,"std","std"
"V-PCA","Centers-Euclidean",0.923830943275972,0.135335564053537,0.924685307460309,0.135745537917571,0.463375,0.217875,FALSE,0,23,"std","std"
"MR-PCA","Int-Euclidean",0.923758365200765,0.135667782026769,0.92475999945665,0.135743734498099,0.46525,0.218125,FALSE,0,23,"std","std"
"MR-PCA","Hausdorff",0.923886950286807,0.13495235818993,0.924841836572366,0.135137257132261,0.460875,0.21275,FALSE,0,23,"std","std"
"MR-PCA","Ichino-Yaguchi",0.923721398980242,0.13555943275972,0.924686000615683,0.135745290765725,0.4635,0.216125,FALSE,0,23,"std","std"
"MR-PCA","Wasserstein",0.92396845124283,0.135058954748247,0.92483842634602,0.135438489385734,0.463875,0.218,FALSE,0,23,"std","std"
"MR-PCA","Centers-Euclidean",0.923691762268961,0.135609783301466,0.924582715133847,0.135946184274029,0.46275,0.21725,FALSE,0,23,"std","std"
"SPCA","Int-Euclidean",0.92385022307202,0.135026768642447,0.924577381963775,0.13569017824958,0.4585,0.21,FALSE,0,23,"std","std"
"SPCA","Hausdorff",0.923570108349267,0.135767367750159,0.924112070525153,0.136778553523238,0.462625,0.220125,FALSE,0,23,"std","std"
"SPCA","Ichino-Yaguchi",0.923670889101338,0.135658221797323,0.924738675732683,0.135622040681834,0.462875,0.217125,FALSE,0,23,"std","std"
"SPCA","Wasserstein",0.923744901210962,0.135501912045889,0.924637219259812,0.135838458482158,0.463125,0.217375,FALSE,0,23,"std","std"
"SPCA","Centers-Euclidean",0.923691762268961,0.135609783301466,0.924582715133847,0.135946184274029,0.46275,0.21725,FALSE,0,23,"std","std"
"IMDS","Int-Euclidean",0.596879700446144,-0.085465901848311,0.600811683130093,-0.0993846025636236,0.045625,-0.003125,TRUE,0,23,"std","std"
"IMDS","Hausdorff",0.635335803059274,-0.0390415869980879,0.647352625422205,-0.0546286448606661,0.059375,-0.002375,TRUE,0,23,"std","std"
"IMDS","Ichino-Yaguchi",0.647648980242193,-0.0395076481835565,0.655953015602255,-0.0564413017135918,0.063125,-0.003875,TRUE,0,23,"std","std"
"IMDS","Wasserstein",0.640378983428936,-0.0687378903760358,0.647564950716344,-0.081346330790932,0.063125,-0.003375,TRUE,0,23,"std","std"
"IMDS","Centers-Euclidean",0.633483508604207,-0.0945336201402167,0.637896030660306,-0.109739994124653,0.05825,-0.01075,TRUE,0,23,"std","std"
"Int-UMAP","Int-Euclidean",0.87255321861058,0.045210643722116,0.925182059535319,0.0282739787190958,0.5395,-0.0125,FALSE,0,23,"std","std"
"Int-UMAP","Hausdorff",0.870013463989803,0.0479615997450605,0.923146155473055,0.0293105962590551,0.532125,-0.02425,FALSE,0,23,"std","std"
"Int-UMAP","Ichino-Yaguchi",0.872196861057999,0.0464870936902486,0.924878373356152,0.0286240184510476,0.53875,-0.020875,FALSE,0,23,"std","std"
"Int-UMAP","Wasserstein",0.871932281708094,0.0467934990439771,0.92458483234447,0.0289648011841452,0.537375,-0.0185,FALSE,0,23,"std","std"
"Int-UMAP","Centers-Euclidean",0.871988527724665,0.0466883365200765,0.924652435944809,0.0288583437781111,0.537875,-0.016625,FALSE,0,23,"std","std"
"C-PCA","Int-Euclidean",0.962788639260676,0.0587589228808159,0.960731240108595,0.0640298108629442,0.475,0.225875,FALSE,0,24,"raw","raw"
"C-PCA","Hausdorff",0.962942638623327,0.0584550669216062,0.961211336622777,0.0631144497721768,0.475,0.22875,FALSE,0,24,"raw","raw"
"C-PCA","Ichino-Yaguchi",0.962997370936902,0.0583978648820905,0.961235006156832,0.0631264548692624,0.4775,0.227875,FALSE,0,24,"raw","raw"
"C-PCA","Wasserstein",0.962993387507967,0.0584020076481836,0.961292260086994,0.0630102000995943,0.47725,0.228125,FALSE,0,24,"raw","raw"
"C-PCA","Centers-Euclidean",0.962997211599745,0.0583985022307203,0.96126648048605,0.063062039506423,0.4775,0.22825,FALSE,0,24,"raw","raw"
"V-PCA","Int-Euclidean",0.9627462555768,0.058845602294455,0.960772013552707,0.0639452960201004,0.47475,0.2255,FALSE,0,24,"raw","raw"
"V-PCA","Hausdorff",0.962902963671128,0.0585315487571701,0.96119360513042,0.063147968808456,0.47475,0.2285,FALSE,0,24,"raw","raw"
"V-PCA","Ichino-Yaguchi",0.962981835564054,0.0584263862332696,0.961218267110286,0.0631567278784383,0.4775,0.228,FALSE,0,24,"raw","raw"
"V-PCA","Wasserstein",0.962963989802422,0.058457616316125,0.96130034178179,0.0629942043211782,0.477125,0.227625,FALSE,0,24,"raw","raw"
"V-PCA","Centers-Euclidean",0.962981676226896,0.0584270235818993,0.961282359405785,0.0630289919565402,0.4775,0.22825,FALSE,0,24,"raw","raw"
"MR-PCA","Int-Euclidean",0.967711360739324,0.0497165391969407,0.966693874907643,0.0525013596550264,0.479125,0.22275,FALSE,0,24,"raw","raw"
"MR-PCA","Hausdorff",0.968008524537922,0.0488156469088591,0.966457503380798,0.0525906667700482,0.475125,0.214375,FALSE,0,24,"raw","raw"
"MR-PCA","Ichino-Yaguchi",0.967813177182919,0.0494953792224346,0.966519204977975,0.0527757722013156,0.479625,0.2255,FALSE,0,24,"raw","raw"
"MR-PCA","Wasserstein",0.967791985340982,0.0495626195028681,0.966691710889574,0.0525725206212924,0.480125,0.22675,FALSE,0,24,"raw","raw"
"MR-PCA","Centers-Euclidean",0.967817160611855,0.0495148183556405,0.966754301934856,0.0524778343817348,0.480625,0.227625,FALSE,0,24,"raw","raw"
"SPCA","Int-Euclidean",0.968045092415551,0.0487670490758444,0.966328624781444,0.0530119071319792,0.473875,0.226,FALSE,0,24,"raw","raw"
"SPCA","Hausdorff",0.968231516889739,0.0484821542383683,0.966493770941801,0.0527915899195142,0.473125,0.22575,FALSE,0,24,"raw","raw"
"SPCA","Ichino-Yaguchi",0.96801051625239,0.0489267049075844,0.966613087707473,0.052575334399221,0.474,0.227375,FALSE,0,24,"raw","raw"
"SPCA","Wasserstein",0.968019598470363,0.0489098151688975,0.966611055688536,0.0525788478365193,0.474,0.227875,FALSE,0,24,"raw","raw"
"SPCA","Centers-Euclidean",0.968010914595284,0.0489278202676864,0.966615601341981,0.052572959481086,0.474125,0.22725,FALSE,0,24,"raw","raw"
"IMDS","Int-Euclidean",0.541414117272148,-0.0179907584448693,0.542124983857295,-0.0172628557771094,0.0305,-0.001375,TRUE,0,24,"raw","raw"
"IMDS","Hausdorff",0.567408938814532,0.0502241873804971,0.572119941661075,0.0554069501231793,0.04475,0.000375,TRUE,0,24,"raw","raw"
"IMDS","Ichino-Yaguchi",0.566806166347992,0.0550109942638624,0.570361087355532,0.0613264680137317,0.043125,-0.000625000000000001,TRUE,0,24,"raw","raw"
"IMDS","Wasserstein",0.561890535372849,0.0362603569152327,0.565374751398082,0.0423440066679393,0.04375,0.000750000000000001,TRUE,0,24,"raw","raw"
"IMDS","Centers-Euclidean",0.553276688973869,0.0204437539834289,0.55786736840305,0.0204379579772769,0.04175,-0.000375,TRUE,0,24,"raw","raw"
"Int-UMAP","Int-Euclidean",0.866253744423199,0.0378092734225621,0.913208807933118,0.0256000951332027,0.49,-0.00487499999999999,FALSE,0,24,"raw","raw"
"Int-UMAP","Hausdorff",0.866110898661568,0.0379837476099427,0.913613844282139,0.0254457160716171,0.486875,-0.00775000000000001,FALSE,0,24,"raw","raw"
"Int-UMAP","Ichino-Yaguchi",0.866798597833015,0.0368087954110899,0.914851824897587,0.0226937896519846,0.49125,-0.011625,FALSE,0,24,"raw","raw"
"Int-UMAP","Wasserstein",0.865968530911408,0.0381728808158063,0.913886760376241,0.024422601040537,0.488625,-0.00862499999999999,FALSE,0,24,"raw","raw"
"Int-UMAP","Centers-Euclidean",0.866023422562141,0.0380646908859146,0.913646718996326,0.0249112746194373,0.48875,-0.00712500000000002,FALSE,0,24,"raw","raw"
"C-PCA","Int-Euclidean",0.933600780752071,0.103852294455067,0.933887108499959,0.109676957822205,0.462875,0.13125,FALSE,0,24,"std","raw"
"C-PCA","Hausdorff",0.933325605481198,0.103999521988528,0.933796399294003,0.109603776565518,0.46625,0.133375,FALSE,0,24,"std","raw"
"C-PCA","Ichino-Yaguchi",0.933693753983429,0.103384321223709,0.934120282832982,0.109017569702792,0.463875,0.130375,FALSE,0,24,"std","raw"
"C-PCA","Wasserstein",0.933788957934991,0.103197100063735,0.934076239584863,0.109108965773372,0.46425,0.1305,FALSE,0,24,"std","raw"
"C-PCA","Centers-Euclidean",0.933778840025494,0.103222115997451,0.934105730621802,0.109058624418074,0.46425,0.131125,FALSE,0,24,"std","raw"
"V-PCA","Int-Euclidean",0.933519359464627,0.10401545570427,0.93383311723007,0.109779433503231,0.462625,0.130875,FALSE,0,24,"std","raw"
"V-PCA","Hausdorff",0.933246414913958,0.104152804333971,0.93379531920418,0.109601157054486,0.46625,0.133625,FALSE,0,24,"std","raw"
"V-PCA","Ichino-Yaguchi",0.933698693435309,0.103369343530911,0.934141615193403,0.108981198717591,0.46425,0.130625,FALSE,0,24,"std","raw"
"V-PCA","Wasserstein",0.933669455066922,0.103427820267686,0.934049962908031,0.109162155452413,0.464375,0.13025,FALSE,0,24,"std","raw"
"V-PCA","Centers-Euclidean",0.933672482472913,0.103427501593372,0.934091416606147,0.109093540214143,0.46425,0.130875,FALSE,0,24,"std","raw"
"MR-PCA","Int-Euclidean",0.933816602931804,0.103075525812619,0.934117731240727,0.108924982441343,0.464,0.12925,FALSE,0,24,"std","raw"
"MR-PCA","Hausdorff",0.93312253027406,0.104471637985978,0.933437609874883,0.11036874629059,0.4645,0.133625,FALSE,0,24,"std","raw"
"MR-PCA","Ichino-Yaguchi",0.933714786488209,0.103343212237094,0.93403889385325,0.109182853726538,0.463875,0.130125,FALSE,0,24,"std","raw"
"MR-PCA","Wasserstein",0.933816523263225,0.103140376035691,0.934111656508491,0.109045231730766,0.464,0.129875,FALSE,0,24,"std","raw"
"MR-PCA","Centers-Euclidean",0.933778840025494,0.103222115997451,0.934105730621802,0.109058624418074,0.46425,0.131125,FALSE,0,24,"std","raw"
"SPCA","Int-Euclidean",0.933600780752071,0.103852294455067,0.933887108499959,0.109676957822205,0.462875,0.13125,FALSE,0,24,"std","raw"
"SPCA","Hausdorff",0.933325605481198,0.103999521988528,0.933796399294003,0.109603776565518,0.46625,0.133375,FALSE,0,24,"std","raw"
"SPCA","Ichino-Yaguchi",0.933693753983429,0.103384321223709,0.934120282832982,0.109017569702792,0.463875,0.130375,FALSE,0,24,"std","raw"
"SPCA","Wasserstein",0.933788957934991,0.103197100063735,0.934076239584863,0.109108965773372,0.46425,0.1305,FALSE,0,24,"std","raw"
"SPCA","Centers-Euclidean",0.933778840025494,0.103222115997451,0.934105730621802,0.109058624418074,0.46425,0.131125,FALSE,0,24,"std","raw"
"IMDS","Int-Euclidean",0.543329349904398,-0.0192590822179732,0.544206012856843,-0.0157512030046841,0.03275,-0.001125,TRUE,0,24,"std","raw"
"IMDS","Hausdorff",0.567495857233907,0.0525404716379859,0.573108766239305,0.0577051046857602,0.044125,0.001125,TRUE,0,24,"std","raw"
"IMDS","Ichino-Yaguchi",0.566599745060548,0.0529674952198853,0.571384448258985,0.0592632721181497,0.0435,0.000875000000000001,TRUE,0,24,"std","raw"
"IMDS","Wasserstein",0.56038368387508,0.0390188017845762,0.565659079872653,0.0435616289230185,0.04425,0.002,TRUE,0,24,"std","raw"
"IMDS","Centers-Euclidean",0.554115678776291,0.0206144040790313,0.559493449601751,0.0207662474937225,0.042875,-0.001125,TRUE,0,24,"std","raw"
"Int-UMAP","Int-Euclidean",0.87377350223072,0.0162697578075207,0.915838362414938,0.0112017173193608,0.516125,-0.00512499999999999,FALSE,0,24,"std","raw"
"Int-UMAP","Hausdorff",0.872773342893563,0.0183812938177184,0.91622752965353,0.0108552741905574,0.510375,-0.00750000000000001,FALSE,0,24,"std","raw"
"Int-UMAP","Ichino-Yaguchi",0.873923119821542,0.0162143084767368,0.917501900659544,0.00834564827652209,0.51725,-0.00900000000000001,FALSE,0,24,"std","raw"
"Int-UMAP","Wasserstein",0.873349426386233,0.0170513065646909,0.916554300540228,0.00996384140758584,0.515125,-0.00587500000000002,FALSE,0,24,"std","raw"
"Int-UMAP","Centers-Euclidean",0.873484623964308,0.0168338113448057,0.916216063535127,0.0107196313287719,0.515375,-0.004,FALSE,0,24,"std","raw"
"C-PCA","Int-Euclidean",0.928769996813257,0.125425270873168,0.927872741556704,0.129480628199859,0.49075,0.212375,FALSE,0,24,"std","std"
"C-PCA","Hausdorff",0.92824689292543,0.126532026768642,0.927489743198356,0.130188293668767,0.494375,0.213125,FALSE,0,24,"std","std"
"C-PCA","Ichino-Yaguchi",0.928966539196941,0.125202039515615,0.92818921875024,0.128989362405385,0.494875,0.21775,FALSE,0,24,"std","std"
"C-PCA","Wasserstein",0.929041905672403,0.125050669216061,0.928119768761405,0.129118983633131,0.495,0.217,FALSE,0,24,"std","std"
"C-PCA","Centers-Euclidean",0.929065168897387,0.125007010834927,0.928166321165871,0.129031303796577,0.49525,0.2175,FALSE,0,24,"std","std"
"V-PCA","Int-Euclidean",0.928740997450605,0.125496972594009,0.927882162221687,0.129468720769336,0.490625,0.21275,FALSE,0,24,"std","std"
"V-PCA","Hausdorff",0.928298518164436,0.126433237731039,0.92754524414167,0.130080568943125,0.494375,0.21275,FALSE,0,24,"std","std"
"V-PCA","Ichino-Yaguchi",0.929012906309751,0.125115678776291,0.928252888286,0.128872074459964,0.495375,0.21825,FALSE,0,24,"std","std"
"V-PCA","Wasserstein",0.928986057998725,0.125166188655194,0.92814535953322,0.129077667691782,0.495125,0.216625,FALSE,0,24,"std","std"
"V-PCA","Centers-Euclidean",0.9289839069471,0.125173677501593,0.928189038664188,0.128994004979033,0.49525,0.217375,FALSE,0,24,"std","std"
"MR-PCA","Int-Euclidean",0.929234145952836,0.124759241555131,0.928351433421003,0.128777336188438,0.497125,0.21825,FALSE,0,24,"std","std"
"MR-PCA","Hausdorff",0.928006453154876,0.126954907584449,0.927220431704119,0.13067013144128,0.493125,0.210375,FALSE,0,24,"std","std"
"MR-PCA","Ichino-Yaguchi",0.928995299553856,0.125145793499044,0.928100569924909,0.129170680165294,0.495125,0.217875,FALSE,0,24,"std","std"
"MR-PCA","Wasserstein",0.929067558954748,0.12500063734863,0.928153667695023,0.129060972467242,0.49525,0.21675,FALSE,0,24,"std","std"
"MR-PCA","Centers-Euclidean",0.929065168897387,0.125007010834927,0.928166321165871,0.129031303796577,0.49525,0.2175,FALSE,0,24,"std","std"
"SPCA","Int-Euclidean",0.928769996813257,0.125425270873168,0.927872741556704,0.129480628199859,0.49075,0.212375,FALSE,0,24,"std","std"
"SPCA","Hausdorff",0.92824689292543,0.126532026768642,0.927489743198356,0.130188293668767,0.494375,0.213125,FALSE,0,24,"std","std"
"SPCA","Ichino-Yaguchi",0.928966539196941,0.125202039515615,0.92818921875024,0.128989362405385,0.494875,0.21775,FALSE,0,24,"std","std"
"SPCA","Wasserstein",0.929041905672403,0.125050669216061,0.928119768761405,0.129118983633131,0.495,0.217,FALSE,0,24,"std","std"
"SPCA","Centers-Euclidean",0.929065168897387,0.125007010834927,0.928166321165871,0.129031303796577,0.49525,0.2175,FALSE,0,24,"std","std"
"IMDS","Int-Euclidean",0.584032664117272,-0.0690742511153601,0.584811860827793,-0.0774714112059116,0.037375,-0.00275,TRUE,0,24,"std","std"
"IMDS","Hausdorff",0.621994263862333,-0.016078712555768,0.630850314627073,-0.0291707002103968,0.050375,0.002875,TRUE,0,24,"std","std"
"IMDS","Ichino-Yaguchi",0.625688177182919,-0.0145618228170808,0.632150260731337,-0.0289871990270534,0.0485,0.001125,TRUE,0,24,"std","std"
"IMDS","Wasserstein",0.617123565965583,-0.0315517845761631,0.624930987271616,-0.0445932349741486,0.05,0.0015,TRUE,0,24,"std","std"
"IMDS","Centers-Euclidean",0.609579907584449,-0.0487812300828552,0.615382066900828,-0.0608905458938162,0.049125,-0.004625,TRUE,0,24,"std","std"
"Int-UMAP","Int-Euclidean",0.888743148502231,0.0240025493945188,0.927826373503207,0.0199663796719802,0.539875,-0.024875,FALSE,0,24,"std","std"
"Int-UMAP","Hausdorff",0.887228011472275,0.0251685787125557,0.92708953302759,0.0190079111621536,0.52975,-0.03325,FALSE,0,24,"std","std"
"Int-UMAP","Ichino-Yaguchi",0.888403919694073,0.0234101338432122,0.928405840413519,0.0174575860561833,0.53875,-0.035,FALSE,0,24,"std","std"
"Int-UMAP","Wasserstein",0.888050908221797,0.0237770873167622,0.927724882377899,0.0185046741766709,0.53675,-0.0335,FALSE,0,24,"std","std"
"Int-UMAP","Centers-Euclidean",0.888209528362014,0.023774378585086,0.927409017946082,0.0192963578390254,0.53725,-0.03175,FALSE,0,24,"std","std"
"C-PCA","Int-Euclidean",0.966614324410453,0.0504440726577439,0.965034706495347,0.0550685774937685,0.462125,0.2065,FALSE,0,25,"raw","raw"
"C-PCA","Hausdorff",0.966635914595284,0.0504859783301466,0.965094312099855,0.0550153206423099,0.462625,0.211375,FALSE,0,25,"raw","raw"
"C-PCA","Ichino-Yaguchi",0.966582855321861,0.0506112173358828,0.965026467958288,0.0551949213472834,0.46425,0.213375,FALSE,0,25,"raw","raw"
"C-PCA","Wasserstein",0.966577517527087,0.050622211599745,0.965006045091074,0.0552304094949982,0.464125,0.212875,FALSE,0,25,"raw","raw"
"C-PCA","Centers-Euclidean",0.96658851179095,0.050598948374761,0.965030858368813,0.0551899294770651,0.46425,0.213,FALSE,0,25,"raw","raw"
"V-PCA","Int-Euclidean",0.966582058636074,0.0504984066284258,0.964934590272137,0.0552637227491099,0.4615,0.206125,FALSE,0,25,"raw","raw"
"V-PCA","Hausdorff",0.966588352453792,0.0505801465901848,0.965091284329797,0.0550218751775271,0.462625,0.211125,FALSE,0,25,"raw","raw"
"V-PCA","Ichino-Yaguchi",0.966584608030593,0.0506099426386233,0.964995012821189,0.0552583510881761,0.464125,0.212875,FALSE,0,25,"raw","raw"
"V-PCA","Wasserstein",0.966588910133843,0.0506013384321223,0.964949737439014,0.0553449504084168,0.464125,0.212875,FALSE,0,25,"raw","raw"
"V-PCA","Centers-Euclidean",0.966584448693435,0.0506093052899936,0.964977841205599,0.0552984101589602,0.464125,0.212375,FALSE,0,25,"raw","raw"
"MR-PCA","Int-Euclidean",0.968648103887827,0.0464676545570427,0.967947993749681,0.049300144870646,0.455875,0.20975,FALSE,0,25,"raw","raw"
"MR-PCA","Hausdorff",0.96886759082218,0.0458569152326322,0.967889495210585,0.0492570707179269,0.45875,0.20425,FALSE,0,25,"raw","raw"
"MR-PCA","Ichino-Yaguchi",0.968727055449331,0.0462817080943276,0.96799898859664,0.0491572550646297,0.456,0.20825,FALSE,0,25,"raw","raw"
